村里,2024-2022,2024民眾黨,2022村里長得票,2024投票數,2024選舉人數,2024投票率,里長姓名,里長政黨
彰化縣溪湖鎮忠覺里,-293,212,505,873,1190,73.36,吳錫祥,無
彰化縣溪湖鎮東寮里,94,616,522,938,1266,74.09,巫智成,無
彰化縣溪湖鎮東溪里,-372,247,619,953,1328,71.76,陳添富,無
彰化縣溪湖鎮汴頭里,113,521,408,696,972,71.60,楊登棠,無
彰化縣溪湖鎮河東里,-132,277,409,638,877,72.75,吳明聰,無
彰化縣溪湖鎮湖東里,334,777,443,692,996,69.48,陳芬妮,無
彰化縣溪湖鎮湖西里,-183,355,538,782,1112,70.32,楊明瞭,無
彰化縣溪湖鎮湳底里,-159,107,266,471,639,73.71,陳聰德,無
彰化縣溪湖鎮田中里,-206,111,317,576,786,73.28,楊銘煇,無
彰化縣溪湖鎮番婆里,54,264,210,634,919,68.99,陳總敏,無
彰化縣溪湖鎮西勢里,-250,350,600,712,1038,68.59,蔡福助,無
彰化縣溪湖鎮西寮里,41,366,325,880,1149,76.59,巫典源,無
彰化縣溪湖鎮西溪里,-208,332,540,626,867,72.20,洪秀鳳,無
彰化縣溪湖鎮頂庄里,-193,115,308,449,647,69.40,黃劉彩梅,無
彰化縣田中鎮三光里,-377,123,500,605,854,70.84,陳裕柳,無
彰化縣田中鎮三安里,-161,181,342,536,767,69.88,卓建璋,無
彰化縣田中鎮三民里,-214,217,431,489,737,66.35,鄭金賜,無
彰化縣田中鎮中潭里,-22,277,299,560,798,70.18,葉淑玲,無
彰化縣田中鎮中路里,-52,253,305,669,898,74.50,陳月嬌,無
彰化縣田中鎮北路里,257,526,269,766,1057,72.47,許竣崎,無
彰化縣田中鎮南路里,-208,176,384,791,1068,74.06,許義東,無
彰化縣田中鎮大崙里,-286,180,466,861,1256,68.55,尤振暉,無
彰化縣田中鎮大社里,-91,129,220,602,821,73.33,陳建市,民主進步黨
彰化縣田中鎮平和里,-19,227,246,493,710,69.44,陳明圳,無
彰化縣田中鎮復興里,-99,211,310,517,740,69.86,游文義,無
彰化縣田中鎮新庄里,-209,374,583,750,1039,72.18,應昌儒,無
彰化縣田中鎮新民里,306,683,377,778,1062,73.26,王境銘,無
彰化縣田中鎮東源里,-267,109,376,523,726,72.04,陳聰達,無
彰化縣田中鎮東路里,-152,144,296,707,991,71.34,簡雲龍,無
彰化縣田中鎮梅州里,-56,199,255,859,1242,69.16,葉家國,無
彰化縣田中鎮沙崙里,7,287,280,560,830,67.47,謝英其,無
彰化縣田中鎮碧峰里,-365,115,480,619,963,64.28,蕭文忠,無
彰化縣田中鎮西路里,-27,380,407,901,1253,71.91,劉龍豪,無
彰化縣田中鎮頂潭里,-298,159,457,842,1186,70.99,蕭輔崇,無
彰化縣田中鎮香山里,-213,105,318,539,794,67.88,周嬋娟,無
彰化縣田中鎮龍潭里,-243,82,325,399,545,73.21,蕭光志,無
彰化縣田尾鄉仁里村,-295,241,536,440,619,71.08,李坤極,無
彰化縣田尾鄉北曾村,-22,201,223,440,612,71.90,莊添鏿,無
彰化縣田尾鄉北鎮村,-403,217,620,793,1133,69.99,邱模,無
彰化縣田尾鄉南曾村,-415,197,612,963,1307,73.68,李明營,無
彰化縣田尾鄉南鎮村,-193,84,277,413,588,70.24,劉定國,無
彰化縣田尾鄉打簾村,87,309,222,741,980,75.61,邱垂麟,無
彰化縣田尾鄉新厝村,-95,36,131,173,239,72.38,羅暉杉,無
彰化縣田尾鄉新生村,-250,192,442,932,1292,72.14,陳苑如,無
彰化縣田尾鄉新興村,-408,151,559,737,1001,73.63,蒲創結,無
彰化縣田尾鄉柳鳳村,-346,151,497,721,927,77.78,周一郎,無
彰化縣田尾鄉正義村,-337,180,517,665,887,74.97,王政堅,無
彰化縣田尾鄉海豐村,-100,185,285,524,759,69.04,吳永棋,無
彰化縣田尾鄉溪畔村,-499,188,687,852,1198,71.12,陳錦津,無
彰化縣田尾鄉溪頂村,-150,73,223,421,591,71.24,顏文龍,無
彰化縣田尾鄉田尾村,-304,196,500,849,1257,67.54,王進峰,無
彰化縣田尾鄉睦宜村,-530,161,691,747,997,74.92,陳作禮,無
彰化縣田尾鄉福田村,-217,112,329,500,699,71.53,陳壯飛,無
彰化縣田尾鄉豐田村,-232,125,357,530,744,71.24,許世榮,無
彰化縣田尾鄉陸豐村,-207,128,335,615,839,73.30,邱柏勲,無
彰化縣田尾鄉饒平村,87,490,403,1016,1362,74.60,蔡文欽,無
彰化縣社頭鄉仁和村,-110,188,298,535,736,72.69,蕭吉良,無
彰化縣社頭鄉仁雅村,77,492,415,590,766,77.02,陳麗芳,無
彰化縣社頭鄉協和村,46,357,311,795,1081,73.54,劉聰波,無
彰化縣社頭鄉埤斗村,-43,143,186,669,915,73.11,蕭詠隆,無
彰化縣社頭鄉山湖村,-476,164,640,818,1108,73.83,劉秀蘭,無
彰化縣社頭鄉崙雅村,-243,160,403,649,884,73.42,蔡正雄,無
彰化縣社頭鄉平和村,-427,137,564,672,924,72.73,蕭成洽,無
彰化縣社頭鄉廣福村,-203,154,357,667,896,74.44,蕭建元,無
彰化縣社頭鄉廣興村,415,702,287,677,962,70.37,蕭燊彰,無
彰化縣社頭鄉張厝村,-284,182,466,864,1197,72.18,蕭成金,無
彰化縣社頭鄉新厝村,11,303,292,709,970,73.09,劉培謙,無
彰化縣社頭鄉朝興村,-335,154,489,764,1055,72.42,蕭家鏞,無
彰化縣社頭鄉東興村,41,300,259,571,779,73.30,蕭武雄,無
彰化縣社頭鄉松竹村,-497,89,586,769,1023,75.17,張秀優,無
彰化縣社頭鄉橋頭村,-82,278,360,709,970,73.09,劉三合,無
彰化縣社頭鄉泰安村,-363,75,438,691,965,71.61,蕭益忠,無
彰化縣社頭鄉清水村,-111,200,311,846,1210,69.92,陳登葟,無
彰化縣社頭鄉湳底村,-223,274,497,513,696,73.71,謝勝文,無
彰化縣社頭鄉湳雅村,-99,224,323,541,733,73.81,張傳亨,無
彰化縣社頭鄉社頭村,-41,426,467,544,754,72.15,張育豪,無
彰化縣社頭鄉美雅村,-372,202,574,888,1212,73.27,蕭志鎰,無
彰化縣社頭鄉舊社村,-8,279,287,641,851,75.32,陳瑞良,無
彰化縣社頭鄉里仁村,-206,183,389,733,967,75.80,蕭錦時,無
彰化縣社頭鄉龍井村,-220,122,342,559,775,72.13,蕭秋長,無
彰化縣福興鄉三和村,-373,129,502,731,1003,72.88,黃于甄,無
彰化縣福興鄉三汴村,-268,224,492,943,1286,73.33,林義山,無
彰化縣福興鄉二港村,-371,180,551,898,1237,72.59,黃炳春,無
彰化縣福興鄉元中村,-365,297,662,853,1202,70.97,梁煮賔,無
彰化縣福興鄉同安村,-366,330,696,673,968,69.52,卓鋕蒼,無
彰化縣福興鄉外中村,-415,198,613,848,1152,73.61,王萬貴,無
彰化縣福興鄉外埔村,-196,241,437,486,702,69.23,陳銘富,無
彰化縣福興鄉大崙村,-563,108,671,895,1204,74.34,陳水立,無
彰化縣福興鄉廈粘村,-277,216,493,655,882,74.26,粘昆在,無
彰化縣福興鄉橋頭村,-65,422,487,845,1239,68.20,許漢宗,無
彰化縣福興鄉番婆村,-161,345,506,944,1413,66.81,許信民,無
彰化縣福興鄉番社村,-478,205,683,1072,1422,75.39,許泰昇,無
彰化縣福興鄉社尾村,-310,209,519,990,1394,71.02,陳河傳,無
彰化縣福興鄉福南村,-388,399,787,810,1201,67.44,洪旭峯,無
彰化縣福興鄉福寶村,-513,169,682,803,1199,66.97,黃耀輝,中國國民黨
彰化縣福興鄉福興村,290,611,321,894,1200,74.50,林建志,無
彰化縣福興鄉秀厝村,-113,440,553,796,1052,75.67,蔡金投,民主進步黨
彰化縣福興鄉萬豐村,-188,115,303,600,790,75.95,王美齡,無
彰化縣福興鄉西勢村,-152,238,390,640,870,73.56,陳琬美,無
彰化縣福興鄉鎮平村,-279,159,438,771,1127,68.41,許誠龍,無
彰化縣福興鄉頂粘村,-328,402,730,691,979,70.58,粘財本,無
彰化縣福興鄉麥厝村,-90,295,385,687,996,68.98,梁國忠,無
彰化縣秀水鄉下崙村,-117,342,459,492,649,75.81,詹助益,無
彰化縣秀水鄉埔崙村,-86,323,409,641,831,77.14,蘇世,無
彰化縣秀水鄉安東村,79,671,592,638,830,76.87,謝國華,民主進步黨
彰化縣秀水鄉安溪村,41,411,370,748,1007,74.28,張紘碩,無
彰化縣秀水鄉曾厝村,39,318,279,717,934,76.77,林榮生,無
彰化縣秀水鄉福安村,444,801,357,663,902,73.50,周萬發,無
彰化縣秀水鄉秀水村,-217,285,502,548,782,70.08,吳財巷,無
彰化縣秀水鄉義興村,-78,287,365,481,685,70.22,施文達,無
彰化縣秀水鄉莊雅村,72,431,359,742,978,75.87,羅仁錦,無
彰化縣秀水鄉金興村,-139,289,428,669,899,74.42,蘇森田,無
彰化縣秀水鄉金陵村,-249,250,499,567,777,72.97,劉宥慈,無
彰化縣秀水鄉陝西村,-63,216,279,498,659,75.57,林棟樑,無
彰化縣秀水鄉馬興村,9,433,424,501,675,74.22,陳明灶,中國國民黨
彰化縣秀水鄉鶴鳴村,305,516,211,524,714,73.39,黄明隆,無
彰化縣竹塘鄉五庄村,-110,178,288,457,735,62.18,洪順天,無
彰化縣竹塘鄉內新村,-230,45,275,325,487,66.74,廖清彬,無
彰化縣竹塘鄉土庫村,-317,72,389,415,575,72.17,廖鐘謀,無
彰化縣竹塘鄉小西村,-130,73,203,437,651,67.13,林永富,無
彰化縣竹塘鄉新廣村,-406,127,533,676,1017,66.47,鐘仁慶,無
彰化縣竹塘鄉樹腳村,-155,95,250,446,612,72.88,黃宥嘉,無
彰化縣竹塘鄉民靖村,-360,105,465,468,705,66.38,莊瑞林,無
彰化縣竹塘鄉永安村,-243,45,288,309,516,59.88,詹峰賓,無
彰化縣竹塘鄉溪墘村,-177,52,229,322,444,72.52,詹培煜,無
彰化縣竹塘鄉田頭村,-271,135,406,634,1019,62.22,鄧世龍,無
彰化縣竹塘鄉竹元村,-560,156,716,790,1115,70.85,蕭慶彬,無
彰化縣竹塘鄉竹塘村,-302,283,585,662,956,69.25,詹炳煌,無
彰化縣竹塘鄉竹林村,-388,78,466,479,754,63.53,張鴻武,無
彰化縣竹塘鄉長安村,-401,71,472,486,728,66.76,廖英傑,無
彰化縣線西鄉下犁村,-241,247,488,697,942,73.99,顏學敏,無
彰化縣線西鄉塭仔村,-276,200,476,864,1205,71.70,柯巧,無
彰化縣線西鄉寓埔村,32,426,394,831,1156,71.89,黃柏霖,無
彰化縣線西鄉德興村,-324,239,563,969,1331,72.80,林昭春,無
彰化縣線西鄉溝內村,-250,216,466,821,1178,69.69,蔡綉着,無
彰化縣線西鄉線西村,-358,332,690,754,1028,73.35,王榮銓,無
彰化縣線西鄉頂庄村,-143,302,445,754,1028,73.35,林進發,無
彰化縣線西鄉頂犁村,98,541,443,660,892,73.99,林美貴,無
彰化縣芬園鄉中崙村,-304,85,389,534,794,67.25,許烱業,無
彰化縣芬園鄉同安村,-210,142,352,765,1091,70.12,林子瓏,無
彰化縣芬園鄉嘉興村,27,238,211,743,1000,74.30,劉姿均,無
彰化縣芬園鄉圳墘村,-284,82,366,428,613,69.82,陳煌濱,無
彰化縣芬園鄉大埔村,-250,195,445,445,625,71.20,張凰鳳,無
彰化縣芬園鄉大竹村,-255,115,370,634,924,68.61,許弘興,無
彰化縣芬園鄉楓坑村,-175,88,263,394,542,72.69,李健炎,無
彰化縣芬園鄉溪頭村,-194,242,436,601,811,74.11,李永蕙,無
彰化縣芬園鄉社口村,-192,362,554,890,1218,73.07,莊鴻文,無
彰化縣芬園鄉竹林村,2,296,294,691,896,77.12,張文哲,無
彰化縣芬園鄉縣庄村,-520,177,697,796,1089,73.09,褚忠進,無
彰化縣芬園鄉舊社村,-82,274,356,667,919,72.58,蔡勝堅,無
彰化縣芬園鄉芬園村,-361,119,480,575,829,69.36,劉耿輝,無
彰化縣芬園鄉茄荖村,-69,328,397,773,1137,67.99,簡文彬,無
彰化縣芬園鄉進芬村,-427,127,554,646,904,71.46,賴國華,無
彰化縣花壇鄉三春村,-193,281,474,692,947,73.07,李明松,無
彰化縣花壇鄉中口村,-181,82,263,491,691,71.06,陳志成,無
彰化縣花壇鄉中庄村,-77,379,456,778,1067,72.91,李樹林,無
彰化縣花壇鄉劉厝村,-183,153,336,796,1016,78.35,陳懷盛,無
彰化縣花壇鄉北口村,108,325,217,798,1084,73.62,許淑卿,無
彰化縣花壇鄉南口村,-159,345,504,644,874,73.68,呂茂榮,無
彰化縣花壇鄉岩竹村,-181,197,378,937,1278,73.32,林天潤,無
彰化縣花壇鄉崙雅村,-313,238,551,1057,1381,76.54,陳徐秋月,無
彰化縣花壇鄉文德村,96,607,511,681,951,71.61,林凱意,無
彰化縣花壇鄉橋頭村,-24,552,576,756,1093,69.17,謝佩蓉,無
彰化縣花壇鄉永春村,-61,331,392,699,955,73.19,陳三弘,無
彰化縣花壇鄉灣東村,-401,136,537,637,873,72.97,許松柏,無
彰化縣花壇鄉灣雅村,-157,137,294,639,858,74.48,羅尹君,無
彰化縣花壇鄉白沙村,445,773,328,813,1100,73.91,花沛明,無
彰化縣花壇鄉花壇村,166,609,443,653,865,75.49,吳東平,無
彰化縣花壇鄉金墩村,-127,296,423,570,761,74.90,李清德,無
彰化縣花壇鄉長春村,55,251,196,595,857,69.43,林松貴,無
彰化縣花壇鄉長沙村,218,839,621,727,1080,67.31,柯金地,無
彰化縣芳苑鄉三合村,-20,262,282,782,1186,65.94,洪文賓,無
彰化縣芳苑鄉三成村,-297,113,410,564,918,61.44,謝東,無
彰化縣芳苑鄉五俊村,-164,48,212,260,462,56.28,洪綮皇,無
彰化縣芳苑鄉仁愛村,-122,63,185,435,701,62.05,黃順興,無
彰化縣芳苑鄉信義村,-255,30,285,260,491,52.95,洪承湟,無
彰化縣芳苑鄉博愛村,-217,63,280,440,646,68.11,林進雄,無
彰化縣芳苑鄉和平村,-229,65,294,447,687,65.07,林進財,無
彰化縣芳苑鄉崙腳村,-204,101,305,468,734,63.76,陳玉山,無
彰化縣芳苑鄉建平村,-57,240,297,651,1029,63.27,陳仁恭,無
彰化縣芳苑鄉後寮村,-402,112,514,582,899,64.74,洪慶豐,無
彰化縣芳苑鄉文津村,-443,104,547,584,982,59.47,陳鴻圖,無
彰化縣芳苑鄉新寶村,-198,175,373,491,848,57.90,梁祥盛,無
彰化縣芳苑鄉新生村,-108,145,253,326,512,63.67,謝和順,無
彰化縣芳苑鄉新街村,-380,38,418,424,726,58.40,洪深泉,無
彰化縣芳苑鄉民生村,-284,64,348,401,616,65.10,洪坤郎,無
彰化縣芳苑鄉永興村,-161,146,307,422,655,64.43,鐘明堂,無
彰化縣芳苑鄉漢寶村,-149,421,570,544,822,66.18,鄭鵬豐,無
彰化縣芳苑鄉王功村,-101,218,319,663,1004,66.04,黃丁禮,無
彰化縣芳苑鄉福榮村,-320,42,362,322,524,61.45,謝東霖,無
彰化縣芳苑鄉興仁村,-144,145,289,335,535,62.62,蘇輝煌,無
彰化縣芳苑鄉芳中村,-194,30,224,259,376,68.88,陳忠男,無
彰化縣芳苑鄉芳苑村,-156,90,246,541,899,60.18,洪坤富,無
彰化縣芳苑鄉草湖村,49,180,131,722,1091,66.18,吳堃禾,無
彰化縣芳苑鄉路上村,-243,69,312,348,594,58.59,謝慶文,無
彰化縣芳苑鄉路平村,-173,123,296,546,754,72.41,謝秋臨,無
彰化縣芳苑鄉頂廍村,-186,66,252,364,533,68.29,洪文森,無
彰化縣鹿港鎮中興里,-189,79,268,364,487,74.74,徐許美滿,無
彰化縣鹿港鎮埔崙里,104,782,678,713,944,75.53,董建林,無
彰化縣鹿港鎮大有里,-370,197,567,787,1079,72.94,施俊平,無
彰化縣鹿港鎮山崙里,-75,418,493,688,985,69.85,吳順和,無
彰化縣鹿港鎮廖厝里,283,767,484,1059,1406,75.32,陳東山,無
彰化縣鹿港鎮新宮里,-251,122,373,614,801,76.65,何春榮,無
彰化縣鹿港鎮景福里,-420,141,561,744,996,74.70,蔡宗源,無
彰化縣鹿港鎮東崎里,341,832,491,788,1160,67.93,王明順,無
彰化縣鹿港鎮東石里,278,672,394,723,997,72.52,鄧易承,無
彰化縣鹿港鎮永安里,383,672,289,762,1071,71.15,許沛翎,無
彰化縣鹿港鎮泰興里,-467,162,629,837,1098,76.23,施宣發,無
彰化縣鹿港鎮洋厝里,-21,342,363,690,910,75.82,許勝裕,無
彰化縣鹿港鎮洛津里,-293,58,351,576,808,71.29,黃文秋,無
彰化縣鹿港鎮海埔里,11,541,530,772,1107,69.74,黃振義,無
彰化縣鹿港鎮溝墘里,278,728,450,678,899,75.42,洪明園,無
彰化縣鹿港鎮玉順里,-469,129,598,818,1102,74.23,萬家在,無
彰化縣鹿港鎮興化里,-232,56,288,393,547,71.85,黃玲玲,中國國民黨
彰化縣鹿港鎮草中里,-66,499,565,664,952,69.75,王國書,中國國民黨
彰化縣鹿港鎮菜園里,-279,110,389,616,807,76.33,黃文樹,無
彰化縣鹿港鎮街尾里,-334,321,655,792,1021,77.57,許勝嘉,無
彰化縣鹿港鎮詔安里,-30,328,358,939,1320,71.14,施進益,無
彰化縣鹿港鎮郭厝里,-228,67,295,358,513,69.79,郭献欽,無
彰化縣鹿港鎮長興里,-114,37,151,182,258,70.54,陳麗枝,無
彰化縣鹿港鎮頂厝里,206,510,304,815,1117,72.96,陳慶津,無
彰化縣鹿港鎮頂番里,36,682,646,603,847,71.19,潘文生,無
彰化縣鹿港鎮順興里,-213,121,334,626,866,72.29,郭正興,無
彰化縣鹿港鎮頭南里,-129,394,523,854,1184,72.13,鄭錦昌,無
彰化縣鹿港鎮頭崙里,-210,418,628,537,795,67.55,楊燕眞,無
彰化縣鹿港鎮鹿和里,73,439,366,837,1159,72.22,許炳熙,無
彰化縣鹿港鎮鹿東里,52,449,397,1055,1431,73.72,林茂己,無
彰化縣鹿港鎮龍山里,-296,68,364,413,581,71.08,陳永祥,無
