村里,2024-2022,2024民眾黨,2022村里長得票,2024投票數,2024選舉人數,2024投票率,里長姓名,里長政黨
屏東縣萬巒鄉新置村,-228,101,329,802,1126,0.7,鄭松益,無
屏東縣萬巒鄉泗溝村,-314,103,417,715,999,0.7,林明盛,無
屏東縣萬巒鄉硫黃村,-303,57,360,357,507,0.7,林金生,無
屏東縣萬巒鄉萬全村,-308,69,377,483,697,0.7,林文正,無
屏東縣萬巒鄉萬和村,-142,159,301,1131,1572,0.7,林裕隆,無
屏東縣萬巒鄉萬巒村,-361,116,477,835,1135,0.7,吳英芳,無
屏東縣萬巒鄉萬金村,-313,198,511,1320,1911,0.7,潘安雄,無
屏東縣萬巒鄉赤山村,-268,153,421,1028,1585,0.6,潘嘉明,無
屏東縣萬巒鄉鹿寮村,-215,79,294,604,855,0.7,戴時敏,無
屏東縣車城鄉保力村,-337,71,408,716,1199,0.6,張明文,無
屏東縣車城鄉埔墘村,-352,39,391,275,453,0.6,陳清木,無
屏東縣車城鄉射寮村,-232,51,283,307,498,0.6,林昆明,無
屏東縣車城鄉後灣村,-180,32,212,237,402,0.6,王慶三,無
屏東縣車城鄉新街村,-153,35,188,274,403,0.7,葉輝良,無
屏東縣車城鄉海口村,-353,44,397,400,670,0.6,王林春葉,無
屏東縣車城鄉溫泉村,-265,56,321,491,793,0.6,林明潮,無
屏東縣車城鄉田中村,-212,51,263,365,599,0.6,許雯敏,無
屏東縣車城鄉福安村,-326,45,371,347,513,0.7,王俊貿,無
屏東縣車城鄉福興村,-222,139,361,872,1276,0.7,王伯超,無
屏東縣車城鄉統埔村,-189,38,227,226,358,0.6,林明芳,無
屏東縣里港鄉三廍村,-116,235,351,1267,1781,0.7,張純嘉,無
屏東縣里港鄉中和村,-417,100,517,636,902,0.7,胡益名,無
屏東縣里港鄉土庫村,40,213,173,1395,1955,0.7,方清民,無
屏東縣里港鄉塔樓村,-384,176,560,1096,1464,0.7,陳瑞榮,無
屏東縣里港鄉大平村,-165,130,295,754,1053,0.7,呂坤益,無
屏東縣里港鄉春林村,-353,179,532,934,1317,0.7,陳晋悌,無
屏東縣里港鄉永春村,-398,123,521,603,832,0.7,陳春風,無
屏東縣里港鄉潮厝村,-330,195,525,1113,1486,0.7,李明財,無
屏東縣里港鄉瀰力村,-271,87,358,400,509,0.8,王正霖,無
屏東縣里港鄉玉田村,-360,470,830,2366,3228,0.7,黃國華,無
屏東縣里港鄉茄苳村,-603,147,750,1073,1436,0.7,鄭世鉉,無
屏東縣里港鄉載興村,-600,227,827,1635,2230,0.7,陳冠榮,無
屏東縣里港鄉過江村,-297,253,550,1434,1986,0.7,余岱真,無
屏東縣里港鄉鐵店村,-738,179,917,1060,1436,0.7,許麗惠,無
屏東縣長治鄉崙上村,-796,210,1006,1178,1646,0.7,邱進安,無
屏東縣長治鄉復興村,-404,142,546,1034,1440,0.7,陳智平,無
屏東縣長治鄉德協村,-213,126,339,773,1024,0.8,陳韻文,無
屏東縣長治鄉德和村,-202,85,287,504,709,0.7,潘豐全,無
屏東縣長治鄉德成村,-209,88,297,613,857,0.7,曾榮生,無
屏東縣長治鄉德榮村,-422,146,568,797,1074,0.7,林明成,無
屏東縣長治鄉新潭村,-488,479,967,2614,3602,0.7,張淑貞,無
屏東縣長治鄉榮華村,-419,76,495,507,694,0.7,塗玉蘭,無
屏東縣長治鄉潭頭村,-69,258,327,1387,1853,0.7,邱清春,無
屏東縣長治鄉繁昌村,-120,177,297,1148,1643,0.7,李武芳,無
屏東縣長治鄉繁榮村,-396,137,533,858,1326,0.6,白中村,無
屏東縣長治鄉繁華村,-348,256,604,1586,2272,0.7,蘇政奇,無
屏東縣長治鄉繁隆村,-692,105,797,787,1103,0.7,吳榮陽,無
屏東縣長治鄉進興村,-652,323,975,1878,2648,0.7,梁錦文,無
屏東縣長治鄉長興村,-582,122,704,744,1040,0.7,梁榮梯,無
屏東縣長治鄉香楊村,-31,401,432,1996,2712,0.7,朱國清,無
屏東縣霧臺鄉佳暮村,-268,35,303,280,358,0.8,徐仁輝,無
屏東縣霧臺鄉吉露村,-111,24,135,145,176,0.8,巴淑香,無
屏東縣霧臺鄉大武村,-374,25,399,316,444,0.7,麥庸正,無
屏東縣霧臺鄉好茶村,-177,47,224,402,470,0.9,"陳啟川 Parugurugu‧Iban",無
屏東縣霧臺鄉阿禮村,-236,29,265,243,309,0.8,羅春男,中國國民黨
屏東縣霧臺鄉霧台村,27,124,97,828,1078,0.8,盧忠勤,無
屏東縣高樹鄉南華村,-776,97,873,800,1172,0.7,吳林秋月,無
屏東縣高樹鄉司馬村,-283,34,317,390,590,0.7,黃明山,無
屏東縣高樹鄉大埔村,-195,52,247,386,543,0.7,張何金基,無
屏東縣高樹鄉廣福村,-617,94,711,681,1004,0.7,黃明昌,無
屏東縣高樹鄉廣興村,-575,108,683,694,1067,0.7,吳貴廷,無
屏東縣高樹鄉建興村,-737,85,822,746,1101,0.7,曾茜郁,無
屏東縣高樹鄉新南村,-187,133,320,970,1419,0.7,張吉源,無
屏東縣高樹鄉新豐村,-144,96,240,904,1352,0.7,張朝帝,無
屏東縣高樹鄉東振村,-277,33,310,352,537,0.7,古金源,無
屏東縣高樹鄉東興村,-249,45,294,490,692,0.7,沈忠仁,無
屏東縣高樹鄉泰山村,-513,109,622,1118,1722,0.6,田吳綉花,無
屏東縣高樹鄉源泉村,-505,93,598,699,941,0.7,盧漢章,無
屏東縣高樹鄉田子村,-415,108,523,714,1026,0.7,許文山,無
屏東縣高樹鄉舊寮村,-636,69,705,740,1137,0.7,賴淑珍,無
屏東縣高樹鄉舊庄村,-569,80,649,674,966,0.7,陳寶川,無
屏東縣高樹鄉菜寮村,-316,64,380,494,705,0.7,劉峰印,無
屏東縣高樹鄉長榮村,-641,95,736,813,1182,0.7,藍和國,無
屏東縣高樹鄉高樹村,-265,187,452,1439,2046,0.7,梁國忠,無
屏東縣高樹鄉鹽樹村,-181,101,282,823,1122,0.7,柯寶雄,無
屏東縣鹽埔鄉久愛村,-636,78,714,597,872,0.7,王萬來,無
屏東縣鹽埔鄉仕絨村,-584,137,721,678,974,0.7,江朝鳳,無
屏東縣鹽埔鄉彭厝村,-513,119,632,674,927,0.7,陳慶記,無
屏東縣鹽埔鄉振興村,-367,159,526,1143,1732,0.7,簡明吉,無
屏東縣鹽埔鄉新二村,-314,398,712,2305,3292,0.7,鄭蔡金純,無
屏東縣鹽埔鄉新圍村,-258,400,658,2063,2971,0.7,吳安朝,無
屏東縣鹽埔鄉永隆村,-364,64,428,370,517,0.7,蘇家平,無
屏東縣鹽埔鄉洛陽村,-168,140,308,1034,1511,0.7,陳鳳筆,無
屏東縣鹽埔鄉高朗村,-289,317,606,1788,2625,0.7,楊明郎,無
屏東縣鹽埔鄉鹽中村,-222,236,458,1533,2222,0.7,曾陳春枝,無
屏東縣鹽埔鄉鹽北村,-375,174,549,1160,1692,0.7,陳淑娟,無
屏東縣鹽埔鄉鹽南村,-197,174,371,1153,1675,0.7,簡慧妤,無
屏東縣麟洛鄉新田村,-664,245,909,1557,2043,0.8,楊文政,無
屏東縣麟洛鄉田中村,-588,137,725,892,1192,0.7,劉火貴,無
屏東縣麟洛鄉田心村,-235,94,329,638,828,0.8,曾治忠,無
屏東縣麟洛鄉田道村,-333,73,406,487,655,0.7,馮景光,無
屏東縣麟洛鄉麟趾村,-421,278,699,1838,2502,0.7,黃勝雄,無
屏東縣麟洛鄉麟蹄村,-349,173,522,1094,1429,0.8,邱世煌,無
屏東縣麟洛鄉麟頂村,-538,102,640,665,898,0.7,邱健敏,無
