村里,2024-2022,2024民眾黨,2022村里長得票,2024投票數,2024選舉人數,2024投票率,里長姓名,里長政黨
新北市新店區新安里,161,532,371,797,1078,73.93,黃建福,中國國民黨
新北市新店區新店里,-310,226,536,1147,1598,71.78,陳文德,無
新北市新店區新德里,-1,329,330,867,1198,72.37,陳炳漢,無
新北市新店區新生里,134,692,558,557,760,73.29,黃頌之,中國國民黨
新北市新店區日興里,301,706,405,593,884,67.08,廖景春,無
新北市新店區明城里,46,462,416,1129,1548,72.93,蘇善榛,無
新北市新店區明德里,134,570,436,1035,1378,75.11,許漢隆,中國國民黨
新北市新店區柴埕里,910,1274,364,983,1308,75.15,黃金憲,中國國民黨
新北市新店區永安里,72,658,586,756,1090,69.36,林清一,無
新北市新店區永平里,480,785,305,857,1224,70.02,謝世欣,無
新北市新店區江陵里,129,722,593,808,1078,74.95,葉金珠,中國國民黨
新北市新店區玫瑰里,374,824,450,776,1105,70.23,施天賜,中國國民黨
新北市新店區百和里,-271,410,681,1044,1389,75.16,陳先鳴,中國國民黨
新北市新店區百忍里,-204,463,667,654,875,74.74,陳建利,中國國民黨
新北市新店區百福里,73,523,450,843,1111,75.88,林燕玲,無
新北市新店區直潭里,-285,124,409,268,406,66.01,林家榮,無
新北市新店區福德里,39,480,441,774,1138,68.01,張元亨,中國國民黨
新北市新店區福民里,45,529,484,1065,1387,76.78,盧浩賢,中國國民黨
新北市新店區粗坑里,-86,354,440,398,560,71.07,王青偉,無
新北市新店區美城里,-233,363,596,868,1238,70.11,翁智冠,無
新北市新店區美潭里,152,721,569,799,1116,71.59,簡明峰,無
新北市新店區華城里,-407,330,737,779,1064,73.21,花秋賢,無
新北市新店區達觀里,-180,539,719,612,814,75.18,金威,無
新北市新店區長春里,-220,323,543,911,1177,77.40,李傳傑,中國國民黨
新北市新店區雙坑里,-179,63,242,464,692,67.05,周興旺,無
新北市新店區雙城里,208,742,534,833,1248,66.75,黃燦煌,無
新北市新店區青潭里,251,754,503,841,1201,70.02,林岑郁,無
新北市新店區頂城里,-68,190,258,533,829,64.29,王明籐,無
新北市新店區香坡里,1220,1583,363,1041,1438,72.39,郭永城,無
新北市新店區龜山里,-248,173,421,1043,1584,65.85,高義良,無
新北市新莊區中信里,688,1346,658,1074,1436,74.79,林阿元,無
新北市新莊區中全里,74,507,433,567,776,73.07,陳柏廷,無
新北市新莊區中原里,1958,2470,512,768,1024,75.00,黃永昌,無
新北市新莊區中和里,8,653,645,989,1326,74.59,林孟鴻,無
新北市新莊區中宏里,205,634,429,724,1030,70.29,洪少欽,無
新北市新莊區中平里,1303,1693,390,1021,1322,77.23,林建良,無
新北市新莊區中泰里,213,610,397,870,1221,71.25,郭樹琳,中國國民黨
新北市新莊區中港里,491,963,472,977,1324,73.79,高忠傑,無
新北市新莊區中美里,172,959,787,970,1286,75.43,陳明卿,民主進步黨
新北市新莊區中華里,-227,437,664,902,1180,76.44,陳敬波,無
新北市新莊區中誠里,-101,288,389,664,927,71.63,沈丁子,無
新北市新莊區中隆里,349,884,535,787,1068,73.69,吳清標,無
新北市新莊區丹鳳里,940,1328,388,916,1311,69.87,林永傑,無
新北市新莊區仁愛里,-288,342,630,743,1074,69.18,吳俊聲,無
新北市新莊區仁義里,190,485,295,754,1039,72.57,陳文一,民主進步黨
新北市新莊區信義里,200,748,548,788,1096,71.90,吳秋桂,無
新北市新莊區光和里,-100,399,499,861,1198,71.87,林光燦,無
新北市新莊區光明里,66,721,655,947,1361,69.58,廖榮裕,無
新北市新莊區光榮里,223,629,406,942,1313,71.74,張湘琪,無
新北市新莊區光正里,217,686,469,851,1204,70.68,陳通助,無
新北市新莊區光華里,562,986,424,846,1216,69.57,呂芳錦,無
新北市新莊區全安里,-62,638,700,968,1266,76.46,蔡明祥,無
新北市新莊區全泰里,-4,691,695,1110,1457,76.18,陳哲郎,無
新北市新莊區八德里,49,420,371,963,1380,69.78,程俊勲,無
新北市新莊區化成里,346,649,303,745,1042,71.50,陳裔興,無
新北市新莊區南港里,263,822,559,751,1060,70.85,林朝基,無
新北市新莊區合鳳里,163,642,479,889,1242,71.58,林永憲,無
新北市新莊區和平里,319,714,395,981,1394,70.37,蔡河彬,民主進步黨
新北市新莊區四維里,137,637,500,941,1367,68.84,吳岳澤,無
新北市新莊區國泰里,-351,173,524,838,1156,72.49,陳金乾,無
新北市新莊區富國里,-19,324,343,690,970,71.13,許游美蘭,無
新北市新莊區富民里,89,620,531,809,1107,73.08,陳清泉,無
新北市新莊區幸福里,56,602,546,877,1198,73.21,盧美玉,無
新北市新莊區建安里,614,1065,451,1067,1424,74.93,王永華,無
新北市新莊區建福里,-130,372,502,793,1063,74.60,劉金祥,無
新北市新莊區後德里,-213,443,656,964,1252,77.00,劉臺鳳,無
新北市新莊區後港里,845,1161,316,915,1228,74.51,邱冠豪,無
新北市新莊區忠孝里,85,762,677,1040,1437,72.37,林長川,無
新北市新莊區思源里,275,765,490,824,1108,74.37,沈明耀,民主進步黨
新北市新莊區思賢里,222,647,425,897,1177,76.21,楊祐全,無
新北市新莊區恆安里,33,605,572,968,1266,76.46,蔡陳恒菊,無
新北市新莊區成德里,139,700,561,1004,1403,71.56,王義寬,無
新北市新莊區文德里,-531,268,799,1163,1543,75.37,陳圓光,無
新北市新莊區文明里,-391,210,601,1083,1456,74.38,張魏春花,無
新北市新莊區文聖里,-348,445,793,1133,1503,75.38,蔣添榮,中國國民黨
新北市新莊區文衡里,-190,305,495,724,915,79.13,王慶順,無
新北市新莊區昌信里,138,667,529,849,1143,74.28,柯明啓,無
新北市新莊區昌平里,1223,1777,554,688,911,75.52,林玉華,中國國民黨
新北市新莊區昌明里,159,553,394,727,958,75.89,呂嘉群,無
新北市新莊區昌隆里,193,706,513,921,1191,77.33,吳益昌,無
新北市新莊區榮和里,-324,508,832,846,1139,74.28,黃希義,中國國民黨
新北市新莊區民全里,63,557,494,857,1166,73.50,張文興,無
新北市新莊區民安里,580,925,345,887,1245,71.24,許桎逢,無
新北市新莊區民有里,244,659,415,862,1152,74.83,吳坤郎,無
新北市新莊區民本里,-19,427,446,923,1268,72.79,陳秋月,無
新北市新莊區泰豐里,-48,389,437,765,1086,70.44,王珮宇,無
新北市新莊區海山里,346,725,379,799,1085,73.64,童滿金,無
新北市新莊區營盤里,-190,236,426,306,450,68.00,林宗暉,無
新北市新莊區瓊林里,334,668,334,918,1300,70.62,吳佳擇,無
新北市新莊區祥鳳里,-203,345,548,750,1042,71.98,賴俊良,無
新北市新莊區福基里,725,1065,340,1012,1323,76.49,王曜輝,無
新北市新莊區福營里,-138,328,466,752,1072,70.15,廖皇源,無
新北市新莊區福興里,420,970,550,972,1286,75.58,楊明教,無
新北市新莊區立人里,-183,280,463,628,823,76.31,吳碧麗,無
新北市新莊區立功里,-38,496,534,649,934,69.49,陳易澤,無
新北市新莊區立基里,251,914,663,1038,1357,76.49,張中貞,無
新北市新莊區立廷里,1477,2121,644,1210,1566,77.27,許任銘,中國國民黨
新北市新莊區立德里,-88,334,422,802,1045,76.75,莊玉雲,無
新北市新莊區立志里,183,573,390,809,1101,73.48,陳立,無
新北市新莊區立泰里,245,714,469,1050,1454,72.21,許文章,無
新北市新莊區立言里,221,709,488,953,1287,74.05,劉進益,無
新北市新莊區自信里,-178,361,539,735,1016,72.34,林秋雲,無
新北市新莊區自強里,-215,320,535,762,1122,67.91,柯蔡阿菜,無
新北市新莊區自立里,250,712,462,922,1190,77.48,吳東杉,無
新北市新莊區興漢里,-28,478,506,458,624,73.40,簡明德,中國國民黨
新北市新莊區萬安里,152,536,384,768,1012,75.89,游綉蓮,無
新北市新莊區裕民里,533,933,400,1006,1417,71.00,曾榆期,無
新北市新莊區西盛里,1467,2201,734,880,1178,74.70,陳金田,無
新北市新莊區豐年里,200,512,312,745,1015,73.40,林麗華,無
新北市新莊區雙鳳里,1313,1916,603,1258,1636,76.89,潘素娥,無
新北市新莊區頭前里,1405,1828,423,1076,1457,73.85,黃國訓,無
新北市新莊區龍安里,35,315,280,683,1025,66.63,吳庭妤,無
新北市新莊區龍福里,-67,342,409,725,972,74.59,陳立維,無
新北市新莊區龍鳳里,1347,1796,449,1110,1447,76.71,林清原,無
新北市板橋區中山里,709,1077,368,857,1219,70.30,林爽,無
新北市板橋區中正里,357,1278,921,1385,1759,78.74,林煌益,無
新北市板橋區九如里,-239,353,592,927,1246,74.40,李建重,無
新北市板橋區五權里,131,594,463,857,1189,72.08,吳童,無
新北市板橋區仁愛里,123,439,316,657,843,77.94,葉中正,中國國民黨
新北市板橋區仁翠里,-217,340,557,949,1277,74.31,陳金泉,無
新北市板橋區介壽里,-26,380,406,924,1242,74.40,陳慧敏,無
新北市板橋區信義里,97,574,477,916,1319,69.45,黃閎源,無
新北市板橋區僑中里,142,626,484,752,1054,71.35,柯秀月,無
新北市板橋區光仁里,-209,376,585,855,1171,73.01,謝昌佳,無
新北市板橋區光復里,-19,455,474,1053,1400,75.21,王俊智,無
新北市板橋區光榮里,0,337,337,817,1081,75.58,盛瑞麟,無
新北市板橋區光華里,-327,365,692,759,1063,71.40,周秀美,無
新北市板橋區公舘里,-16,505,521,796,1061,75.02,陳黃逽,無
新北市板橋區吉翠里,-18,487,505,814,1062,76.65,陳清玉,無
新北市板橋區和平里,36,690,654,1376,1747,78.76,李蔡春花,無
新北市板橋區國光里,111,485,374,839,1061,79.08,古炳丁,無
新北市板橋區國泰里,-137,472,609,1063,1452,73.21,陳志煉,無
新北市板橋區埔墘里,486,883,397,844,1153,73.20,曾啟瑜,無
新北市板橋區埤墘里,-25,641,666,865,1204,71.84,蘇琮貴,無
新北市板橋區堂春里,-9,625,634,777,1108,70.13,劉世標,無
新北市板橋區大安里,141,570,429,806,1123,71.77,陳勇鎬,無
新北市板橋區大觀里,-153,488,641,1101,1510,72.91,何明山,無
新北市板橋區大豐里,-39,629,668,1003,1364,73.53,張錦堂,無
新北市板橋區宏翠里,459,915,456,1291,1731,74.58,郭曉藝,無
新北市板橋區富貴里,-222,305,527,740,989,74.82,詹汝,無
新北市板橋區居仁里,-36,607,643,1325,1757,75.41,郭新芳,無
新北市板橋區崑崙里,895,1397,502,865,1244,69.53,魏烽智,無
新北市板橋區嵐翠里,-205,312,517,748,1006,74.35,林彥綱,無
新北市板橋區幸福里,305,554,249,817,1134,72.05,吳朝琦,無
新北市板橋區廣德里,256,924,668,1059,1413,74.95,周建和,無
新北市板橋區廣新里,-49,461,510,565,856,66.00,黃明和,無
新北市板橋區廣福里,211,533,322,1238,1679,73.73,趙桂菊,無
新北市板橋區建國里,75,480,405,742,972,76.34,李金城,無
新北市板橋區後埔里,5,500,495,1204,1577,76.35,林義壽,無
新北市板橋區復興里,-79,96,175,254,339,74.93,郭宗輝,無
新北市板橋區德翠里,624,1057,433,1121,1542,72.70,張耀仁,無
新北市板橋區忠翠里,951,1619,668,1185,1521,77.91,張慎芝,無
新北市板橋區忠誠里,9,578,569,853,1065,80.09,陳玉蘭,中國國民黨
新北市板橋區懷翠里,333,903,570,1150,1624,70.81,蘇俊輝,無
新北市板橋區成和里,434,1117,683,1092,1539,70.96,鄧月茶,無
新北市板橋區振義里,127,575,448,647,873,74.11,呂志祥,無
新北市板橋區振興里,189,570,381,998,1312,76.07,黃清順,無
新北市板橋區挹秀里,-24,212,236,652,860,75.81,張麗華,無
新北市板橋區文化里,-66,450,516,1085,1449,74.88,莊英杰,無
新北市板橋區文德里,-174,518,692,1166,1520,76.71,賴錦賜,無
新北市板橋區文翠里,-36,557,593,792,1050,75.43,王永源,無
新北市板橋區文聖里,-219,524,743,1155,1511,76.44,楊仁瑰,無
新北市板橋區新埔里,-92,260,352,672,834,80.58,陳芷庭,無
新北市板橋區新民里,162,544,382,828,1092,75.82,陳博盛,無
新北市板橋區新海里,67,462,395,691,958,72.13,宋靜庭,無
新北市板橋區新生里,214,579,365,830,1139,72.87,陳慶宗,無
新北市板橋區新翠里,737,1157,420,1032,1393,74.08,陳水杉,無
新北市板橋區新興里,-100,444,544,1053,1463,71.98,羅朝慶,無
新北市板橋區明翠里,121,637,516,717,987,72.64,沈德發,無
新北市板橋區景星里,-163,475,638,1160,1587,73.09,林志成,無
新北市板橋區朝陽里,67,428,361,755,1026,73.59,陳文成,無
新北市板橋區東丘里,194,583,389,932,1220,76.39,高翊峰,無
新北市板橋區東安里,-205,300,505,712,965,73.78,陳聰騰,無
新北市板橋區松柏里,-147,325,472,844,1099,76.80,王宏志,無
新北市板橋區松翠里,-194,400,594,1002,1410,71.06,林阿萬,無
新北市板橋區柏翠里,279,785,506,1004,1423,70.56,林陳秀菊,無
新北市板橋區歡園里,-361,149,510,756,1015,74.48,王國龍,無
新北市板橋區正泰里,48,407,359,982,1308,75.08,羅祐祥,無
新北市板橋區民安里,-58,268,326,756,968,78.10,吳致宏,中國國民黨
新北市板橋區民族里,273,673,400,890,1180,75.42,葉成和,無
新北市板橋區民權里,-41,351,392,883,1126,78.42,黃泰傑,無
新北市板橋區民生里,1,308,307,692,895,77.32,楊學文,無
新北市板橋區永安里,-236,543,779,1180,1561,75.59,高導民,無
新北市板橋區江翠里,19,674,655,1157,1596,72.49,蔡明輝,無
新北市板橋區流芳里,-398,169,567,869,1193,72.84,陳建雄,中國國民黨
新北市板橋區浮洲里,94,492,398,769,1057,72.75,賴姿吟,無
新北市板橋區海山里,895,1092,197,788,1051,74.98,洪正明,無
新北市板橋區深丘里,440,1037,597,981,1369,71.66,陳廉誠,無
新北市板橋區港嘴里,398,792,394,928,1264,73.42,鄭景耀,無
新北市板橋區港尾里,-6,402,408,914,1179,77.52,張又云,無
新北市板橋區港德里,237,592,355,846,1122,75.40,江堡寬,無
新北市板橋區湳興里,419,727,308,954,1324,72.05,劉育奇,無
新北市板橋區溪北里,-163,522,685,1058,1450,72.97,黃炳南,無
新北市板橋區溪洲里,124,829,705,1178,1613,73.03,王山崎,無
新北市板橋區溪福里,1772,2227,455,1115,1525,73.11,楊秋菊,無
新北市板橋區溪頭里,1258,1692,434,1160,1540,75.32,余柏緯,無
新北市板橋區滿翠里,29,363,334,562,795,70.69,邱志杰,無
新北市板橋區漢生里,-27,572,599,916,1202,76.21,蕭水文,無
新北市板橋區玉光里,140,787,647,1063,1427,74.49,曾國旃,無
新北市板橋區留侯里,-473,233,706,1032,1351,76.39,黃承亮,無
新北市板橋區百壽里,-1,383,384,907,1166,77.79,林華偉,無
新北市板橋區社後里,478,876,398,1363,5235,26.04,莊晉貴,無
新北市板橋區福丘里,263,678,415,1058,1419,74.56,謝徐金蓮,中國國民黨
新北市板橋區福壽里,-73,463,536,1004,1321,76.00,許明順,無
新北市板橋區福安里,848,1247,399,683,934,73.13,紀懿容,無
新北市板橋區福德里,219,652,433,844,1119,75.42,陳志榮,無
新北市板橋區福星里,-268,463,731,1128,1454,77.58,朱泰霖,無
新北市板橋區福祿里,-245,562,807,1308,1842,71.01,呂春蘭,中國國民黨
新北市板橋區福翠里,-421,182,603,824,1164,70.79,陳嘉生,無
新北市板橋區純翠里,87,791,704,1190,1582,75.22,禇仁德,無
新北市板橋區聚安里,168,667,499,812,1133,71.67,蔡世川,無
新北市板橋區聯翠里,65,517,452,809,1092,74.08,吳麗梅,無
新北市板橋區自強里,104,617,513,806,1036,77.80,張雪嬰,無
新北市板橋區自立里,-130,373,503,905,1211,74.73,呂建同,無
新北市板橋區莊敬里,-109,671,780,794,983,80.77,戴清芳,無
新北市板橋區莒光里,-102,363,465,934,1255,74.42,呂永欽,無
新北市板橋區華中里,41,730,689,1001,1345,74.42,黃榮煌,民主進步黨
新北市板橋區華德里,531,978,447,976,1346,72.51,陳寶銓,無
新北市板橋區華東里,424,1148,724,961,1249,76.94,王典芳,無
新北市板橋區華江里,385,996,611,1138,1505,75.61,黃發達,無
新北市板橋區華福里,-2,265,267,713,917,77.75,陳素玉,無
新北市板橋區華翠里,111,469,358,1147,1527,75.11,盧建文,無
新北市板橋區華興里,-101,585,686,933,1292,72.21,劉憲鐘,無
新北市板橋區華貴里,-294,314,608,758,994,76.26,林榮彩,無
新北市板橋區西安里,22,340,318,843,1141,73.88,莊淑慧,無
新北市板橋區赤松里,-327,145,472,661,876,75.46,林文傑,無
新北市板橋區鄉雲里,-86,555,641,1471,1999,73.59,謝秀娥,無
新北市板橋區重慶里,566,1238,672,1052,1499,70.18,許鳳霞,無
新北市板橋區金華里,149,516,367,757,1020,74.22,洪宗信,無
新北市板橋區長壽里,-2,392,394,896,1195,74.98,李俊中,無
新北市板橋區長安里,140,625,485,1160,1525,76.07,陳聰文,無
新北市板橋區陽明里,1,343,342,903,1185,76.20,吳文祺,無
新北市板橋區雙玉里,-325,558,883,1229,1670,73.59,王聰震,無
新北市板橋區青翠里,-96,389,485,890,1233,72.18,林森照,無
新北市板橋區香丘里,169,475,306,723,961,75.23,蘇淑芳,無
新北市板橋區香社里,269,675,406,1070,1410,75.89,林勝隆,無
新北市板橋區香雅里,-139,478,617,833,1135,73.39,謝淑姿,無
新北市板橋區黃石里,-337,148,485,760,1010,75.25,吳聰榮,中國國民黨
新北市板橋區龍安里,-162,342,504,834,1132,73.67,黃春生,無
新北市板橋區龍翠里,61,718,657,1048,1402,74.75,張振發,無
新北市林口區下福里,-539,174,713,877,1186,73.95,李美玉,無
新北市林口區中湖里,345,897,552,1105,1527,72.36,陳國珍,無
新北市林口區仁愛里,684,1085,401,854,1205,70.87,劉鴻橋,中國國民黨
新北市林口區南勢里,4370,4747,377,826,1097,75.30,陳國烝,無
新北市林口區嘉寶里,-483,117,600,649,869,74.68,黃建邦,無
新北市林口區太平里,-280,260,540,1025,1409,72.75,謝玉祥,無
新北市林口區東勢里,797,1111,314,944,1290,73.18,李文基,無
新北市林口區東林里,-83,451,534,786,1086,72.38,陳洪賓,無
新北市林口區林口里,407,724,317,879,1263,69.60,蘇夏宗,無
新北市林口區湖北里,-587,181,768,971,1283,75.68,張文清,無
新北市林口區湖南里,4063,4349,286,892,1224,72.88,黃清龍,中國國民黨
新北市林口區瑞平里,-115,103,218,533,733,72.71,洪淑芬,無
新北市林口區菁湖里,-90,559,649,939,1238,75.85,林益興,無
新北市林口區西林里,1113,1614,501,955,1375,69.45,王國華,無
新北市林口區頂福里,-385,107,492,678,962,70.48,蘇源和,無
新北市林口區麗園里,8,577,569,754,1077,70.01,黃添福,無
新北市林口區麗林里,768,1336,568,911,1277,71.34,薛純良,無
新北市樹林區三多里,-106,558,664,1245,1863,66.83,吳謝秀琴,無
新北市樹林區三福里,221,508,287,777,1082,71.81,張致遠,無
新北市樹林區三興里,53,614,561,725,1117,64.91,王永村,無
新北市樹林區三龍里,-237,348,585,505,670,75.37,周淑甘,無
新北市樹林區中山里,-78,735,813,1120,1574,71.16,簡炎輝,無
新北市樹林區中華里,-161,518,679,1032,1518,67.98,張美珠,無
新北市樹林區保安里,592,927,335,1079,1424,75.77,李錫寶,無
新北市樹林區光興里,108,606,498,825,1127,73.20,何明峰,無
新北市樹林區北園里,10,318,308,645,906,71.19,王仲卿,無
新北市樹林區南園里,1693,2215,522,1234,1612,76.55,李培鈺,無
新北市樹林區和平里,228,537,309,874,1211,72.17,陳文霖,無
新北市樹林區圳安里,31,548,517,701,952,73.63,許進旺,無
新北市樹林區圳民里,-91,433,524,927,1221,75.92,王墘,無
新北市樹林區圳生里,-430,209,639,1020,1374,74.24,簡敬豪,無
新北市樹林區圳福里,107,629,522,1065,1497,71.14,蘇益和,無
新北市樹林區坡內里,-305,252,557,1090,1484,73.45,陳譽丰,無
新北市樹林區大同里,-148,529,677,1100,1457,75.50,許進旺,無
新北市樹林區太順里,-137,390,527,766,1123,68.21,蔣榮井,無
新北市樹林區山佳里,524,867,343,883,1268,69.64,張進宗,無
新北市樹林區彭厝里,432,699,267,1027,1408,72.94,蕭廷輝,無
新北市樹林區彭福里,495,879,384,845,1254,67.38,楊世元,無
新北市樹林區彭興里,513,881,368,766,1118,68.52,廖建忠,無
新北市樹林區文林里,400,764,364,1056,1379,76.58,甘永昌,無
新北市樹林區東園里,-373,224,597,1063,1501,70.82,陳兩進,無
新北市樹林區東山里,115,463,348,1134,1550,73.16,高健市,無
新北市樹林區東昇里,490,805,315,826,1093,75.57,詹麒叡,中國國民黨
新北市樹林區東陽里,222,836,614,903,1240,72.82,林耿邦,無
新北市樹林區柑園里,1210,1489,279,980,1360,72.06,詹志昌,無
新北市樹林區樂山里,-482,285,767,1278,1776,71.96,廖文斌,無
新北市樹林區樹人里,-96,476,572,1128,1540,73.25,邱世昌,無
新北市樹林區樹北里,-333,111,444,629,833,75.51,林俊明,無
新北市樹林區樹南里,94,595,501,838,1125,74.49,邱垂章,無
新北市樹林區樹德里,100,492,392,617,816,75.61,陳雲明,無
新北市樹林區樹東里,-153,161,314,765,1024,74.71,張木科,無
新北市樹林區樹福里,-85,495,580,1194,1568,76.15,廖訂印,無
新北市樹林區樹興里,41,541,500,714,1013,70.48,詹美齡,無
新北市樹林區樹西里,282,712,430,1096,1363,80.41,羅煥滿,無
新北市樹林區潭底里,-115,540,655,830,2085,39.81,許萬來,無
新北市樹林區獇寮里,299,635,336,956,1369,69.83,劉燕雪,無
新北市樹林區育英里,-111,522,633,1108,1448,76.52,詹炳新,無
新北市樹林區西園里,-609,247,856,1081,1568,68.94,陳振彥,無
新北市樹林區金寮里,65,621,556,854,1187,71.95,楊淑惠,無
新北市永和區上林里,-296,429,725,1104,1452,76.03,林維楠,中國國民黨
新北市永和區上溪里,15,213,198,552,810,68.15,賴碧鑾,中國國民黨
新北市永和區下溪里,-5,648,653,982,1288,76.24,林敏德,中國國民黨
新北市永和區中溪里,365,702,337,1113,1477,75.36,吳春玉,中國國民黨
新北市永和區中興里,-181,413,594,946,1285,73.62,林東誼,中國國民黨
新北市永和區仁愛里,-228,365,593,918,1194,76.88,李天助,中國國民黨
新北市永和區保安里,241,943,702,1108,1524,72.70,許承煬,中國國民黨
新北市永和區保平里,83,667,584,959,1283,74.75,王春琇,無
新北市永和區保順里,958,1504,546,814,1136,71.65,林葉成,中國國民黨
新北市永和區信義里,6,303,297,934,1288,72.52,莊瑞雲,無
新北市永和區光復里,-346,220,566,1097,1480,74.12,張漢坤,無
新北市永和區光明里,-84,389,473,882,1134,77.78,呂嘉慧,中國國民黨
新北市永和區前溪里,-613,277,890,1366,1852,73.76,方金源,中國國民黨
新北市永和區勵行里,-272,165,437,780,1069,72.97,洪敏,中國國民黨
新北市永和區協和里,-289,347,636,963,1277,75.41,陳昱庭,中國國民黨
新北市永和區和平里,6,600,594,1056,1427,74.00,柳舒雲,中國國民黨
新北市永和區大同里,-332,129,461,689,933,73.85,陳健蒼,中國國民黨
新北市永和區大新里,-104,349,453,846,1117,75.74,朱文燦,中國國民黨
新北市永和區安和里,167,503,336,862,1124,76.69,王盈芳,中國國民黨
新北市永和區店街里,160,531,371,835,1160,71.98,王訢人,無
新北市永和區後溪里,-157,271,428,645,842,76.60,莊銘淵,民主進步黨
新北市永和區得和里,147,552,405,967,1251,77.30,蔡綉花,中國國民黨
新北市永和區復興里,-210,294,504,737,1010,72.97,葉斯修,中國國民黨
新北市永和區忠義里,-198,77,275,504,668,75.45,陳英偉,中國國民黨
新北市永和區文化里,-268,365,633,855,1160,73.71,陳水上,中國國民黨
新北市永和區新廍里,-46,278,324,755,986,76.57,紀詠心,無
新北市永和區新生里,-281,143,424,614,852,72.07,姜銀英,中國國民黨
新北市永和區智光里,-176,440,616,992,1386,71.57,趙珮蓁,中國國民黨
新北市永和區桂林里,51,487,436,1205,1665,72.37,盧宣蓉,無
新北市永和區正興里,-27,263,290,777,1067,72.82,江貴滿,中國國民黨
新北市永和區民富里,-170,399,569,888,1231,72.14,林士翔,中國國民黨
新北市永和區民族里,152,569,417,935,1251,74.74,張淑美,中國國民黨
新北市永和區民本里,13,499,486,1128,1593,70.81,曹麗莉,無
新北市永和區民樂里,-36,568,604,912,1212,75.25,潘慶忠,中國國民黨
新北市永和區民權里,160,600,440,976,1278,76.37,鄭文昌,中國國民黨
新北市永和區民治里,-247,340,587,882,1219,72.35,陳以樂,中國國民黨
新北市永和區民生里,100,455,355,753,1045,72.06,黃新旺,無
新北市永和區水源里,-33,521,554,823,1097,75.02,柯義和,中國國民黨
新北市永和區永元里,231,630,399,1039,1398,74.32,呂卓春英,中國國民黨
新北市永和區永安里,125,573,448,901,1170,77.01,陳欽宗,中國國民黨
新北市永和區永成里,-323,116,439,636,879,72.35,周國良,中國國民黨
新北市永和區永樂里,10,337,327,757,1033,73.28,許政鎧,中國國民黨
新北市永和區永福里,-18,367,385,929,1203,77.22,陳紫渝,無
新北市永和區永興里,-207,406,613,924,1308,70.64,陳錦松,中國國民黨
新北市永和區永貞里,-179,404,583,1067,1429,74.67,薛凌亞,無
新北市永和區河堤里,32,464,432,1141,1569,72.72,陳功明,無
新北市永和區河濱里,-251,439,690,985,1342,73.40,孫黃秋月,中國國民黨
新北市永和區潭墘里,6,582,576,965,1309,73.72,阮汪淑華,中國國民黨
新北市永和區潭安里,174,630,456,715,971,73.64,游富喬,中國國民黨
新北市永和區福和里,112,603,491,1041,1446,71.99,王淑美,中國國民黨
新北市永和區福林里,-60,398,458,1040,1389,74.87,孫協同,中國國民黨
新北市永和區秀元里,-237,361,598,1014,1346,75.33,饒金妹,中國國民黨
新北市永和區秀和里,-37,636,673,1188,1575,75.43,孫和連,中國國民黨
新北市永和區秀得里,-104,348,452,903,1179,76.59,高欽,中國國民黨
新北市永和區秀成里,-200,382,582,879,1207,72.83,黃昰瑋,中國國民黨
新北市永和區秀朗里,-270,519,789,1172,1602,73.16,沈賜是,中國國民黨
新北市永和區秀林里,-271,510,781,1271,1664,76.38,宏達,中國國民黨
新北市永和區竹林里,41,465,424,1238,1640,75.49,王素娥,中國國民黨
新北市永和區網溪里,-189,146,335,724,1007,71.90,孫德欽,中國國民黨
新北市永和區豫溪里,-330,407,737,1155,1503,76.85,廖亦芳,無
新北市永和區雙和里,-372,515,887,1284,1662,77.26,黃珠珪,中國國民黨
新北市永和區頂溪里,-98,354,452,931,1225,76.00,蔡美娟,中國國民黨
新北市汐止區中興里,469,1120,651,1000,1399,71.48,蔡振國,無
新北市汐止區仁德里,-173,255,428,1195,1649,72.47,李汶和,無
新北市汐止區保安里,-476,244,720,1036,1464,70.77,蘇忠吉,無
新北市汐止區保新里,143,426,283,1359,2046,66.42,吳明道,無
新北市汐止區保長里,88,760,672,931,1294,71.95,賴宗福,無
新北市汐止區信望里,-147,36,183,215,300,71.67,楊順德,無
新北市汐止區八連里,-204,110,314,636,934,68.09,周順益,無
新北市汐止區北山里,499,833,334,1080,1503,71.86,陳秀蓉,無
新北市汐止區北峰里,274,782,508,1298,1773,73.21,陳南海,無
新北市汐止區厚德里,403,1105,702,1206,1696,71.11,陳有諒,中國國民黨
新北市汐止區城中里,-56,710,766,928,1216,76.32,廖福賢,無
新北市汐止區大同里,-125,410,535,924,1241,74.46,黃翠華,無
新北市汐止區宜興里,-283,377,660,938,1279,73.34,陳清溪,中國國民黨
新北市汐止區山光里,181,536,355,1057,1505,70.23,陳永松,中國國民黨
新北市汐止區崇德里,171,777,606,1186,1621,73.16,蘇宏杰,無
新北市汐止區康福里,280,824,544,1180,1652,71.43,曾淑蘭,無
新北市汐止區建成里,147,804,657,1247,1651,75.53,黃信裕,無
新北市汐止區復興里,230,1042,812,1225,1618,75.71,蕭素真,無
新北市汐止區忠孝里,672,1227,555,972,1384,70.23,丁彥伶,中國國民黨
新北市汐止區忠山里,-66,478,544,1107,1431,77.36,吳國全,中國國民黨
新北市汐止區拱北里,262,655,393,908,1439,63.10,高世國,無
新北市汐止區文化里,357,801,444,1159,1537,75.41,余寶聰,中國國民黨
新北市汐止區新昌里,142,792,650,1069,1468,72.82,林碧霞,中國國民黨
