村里,2024-2022,2024民眾黨,2022村里長得票,2024投票數,2024選舉人數,2024投票率,里長姓名,里長政黨
雲林縣西螺鎮公舘里,-291,176,467,917,1312,69.89,李沐威,無
雲林縣西螺鎮吳厝里,-628,153,781,826,1221,67.65,廖金龍,無
雲林縣西螺鎮埤頭里,-364,105,469,568,827,68.68,李美玲,無
雲林縣西螺鎮大園里,-267,245,512,571,796,71.73,廖進堂,無
雲林縣西螺鎮大新里,-80,205,285,505,767,65.84,廖重顯,無
雲林縣西螺鎮安定里,-137,210,347,607,933,65.06,蕭凱升,無
雲林縣西螺鎮廣福里,-77,352,429,752,1007,74.68,王足,無
雲林縣西螺鎮廣興里,-253,90,343,565,827,68.32,廖振毅,無
雲林縣西螺鎮振興里,-154,191,345,496,712,69.66,陳秀鑾,無
雲林縣西螺鎮新安里,-494,170,664,845,1199,70.48,林誌明,無
雲林縣西螺鎮新豐里,-500,182,682,1008,1436,70.19,王風雲,無
雲林縣西螺鎮東興里,-215,115,330,641,903,70.99,林學正,無
雲林縣西螺鎮正興里,117,447,330,674,945,71.32,陳雙全,無
雲林縣西螺鎮永安里,-145,44,189,225,293,76.79,廖素珍,無
雲林縣西螺鎮河南里,-424,163,587,746,1085,68.76,李湖,無
雲林縣西螺鎮漢光里,107,775,668,718,1052,68.25,廖本淵,無
雲林縣西螺鎮福田里,-327,190,517,997,1396,71.42,廖聰義,無
雲林縣西螺鎮福興里,-110,88,198,428,563,76.02,邱敏雀,無
雲林縣西螺鎮詔安里,-363,140,503,650,948,68.57,程大源,無
雲林縣西螺鎮頂湳里,-387,110,497,663,910,72.86,黃彩秋,無
雲林縣西螺鎮鹿場里,-288,173,461,936,1417,66.06,梁世運,無
雲林縣麥寮鄉三盛村,-250,366,616,673,1094,61.52,許智斌,無
雲林縣麥寮鄉中興村,-164,269,433,440,716,61.45,許再發,無
雲林縣麥寮鄉崙後村,-85,391,476,828,1390,59.57,許賞,無
雲林縣麥寮鄉後安村,38,421,383,613,1096,55.93,許進宗,無
雲林縣麥寮鄉新吉村,-484,189,673,745,1202,61.98,鍾錦翠,無
雲林縣麥寮鄉施厝村,-11,567,578,786,1236,63.59,許勝結,無
雲林縣麥寮鄉橋頭村,352,686,334,755,1209,62.45,許欽煌,無
雲林縣麥寮鄉海豐村,-149,333,482,716,1231,58.16,陳連對,無
雲林縣麥寮鄉瓦磘村,-378,226,604,437,728,60.03,林慶郎,無
雲林縣麥寮鄉興華村,96,457,361,782,1267,61.72,蔡明宏,無
雲林縣麥寮鄉雷厝村,-245,318,563,759,1190,63.78,林秋城,無
雲林縣麥寮鄉麥津村,215,697,482,723,1139,63.48,林東宏,無
雲林縣麥寮鄉麥豐村,1045,1287,242,654,1029,63.56,吳子瑋,無
