村里,2024-2022,2024民眾黨,2022村里長得票,2024投票數,2024選舉人數,2024投票率,里長姓名,里長政黨
臺南市新營區太北里,-47,239,286,699,948,73.73,洪進忠,無
臺南市新營區太南里,85,197,112,925,1422,65.05,何武祥,無
臺南市新營區姑爺里,-97,80,177,327,468,69.87,王月順,無
臺南市新營區忠政里,-32,552,584,813,1260,64.52,程崑藤,中國國民黨
臺南市新營區新北里,252,811,559,886,1248,70.99,陳登山,無
臺南市新營區新南里,387,929,542,1015,1363,74.47,沈崑寶,無
臺南市新營區新東里,780,1151,371,881,1203,73.23,翁媺麗,無
臺南市新營區民榮里,224,624,400,838,1228,68.24,黃新義,民主進步黨
臺南市新營區民權里,-62,263,325,776,1111,69.85,王獻德,無
臺南市新營區民生里,-24,413,437,631,945,66.77,陳慶祥,無
臺南市新營區永平里,6,271,265,587,820,71.59,陳國安,無
臺南市新營區王公里,163,547,384,861,1233,69.83,沈崑田,無
臺南市新營區興業里,-239,228,467,556,811,68.56,蔡利發,無
臺南市新營區護鎮里,-290,174,464,934,1310,71.30,陳添龍,無
臺南市東區中西里,102,413,311,667,927,71.95,郭信成,無
臺南市東區仁和里,267,717,450,888,1243,71.44,潘裕良,無
臺南市東區南聖里,-1,405,406,848,1112,76.26,周翊庭,無
臺南市東區和平里,341,756,415,927,1244,74.52,洪榮俊,無
臺南市東區圍下里,-263,197,460,507,706,71.81,石桂霖,無
臺南市東區大同里,123,341,218,966,1383,69.85,侯雲靚,無
臺南市東區大學里,-338,125,463,725,976,74.28,黄荀武,中國國民黨
臺南市東區大德里,-380,154,534,1023,1408,72.66,黃玉女,無
臺南市東區大智里,542,938,396,887,1266,70.06,黃日新,無
臺南市東區大福里,-565,165,730,1087,1514,71.80,陳錦秀,民主進步黨
臺南市東區富強里,183,651,468,1048,1393,75.23,侯信崇,無
臺南市東區富裕里,-151,285,436,769,1044,73.66,董進龍,無
臺南市東區小東里,236,567,331,738,1024,72.07,余天翔,無
臺南市東區崇信里,36,500,464,980,2020,48.51,葉輝宏,無
臺南市東區崇善里,450,737,287,1093,1402,77.96,陳建銘,民主進步黨
臺南市東區崇學里,-35,361,396,662,898,73.72,陳長提,中國國民黨
臺南市東區崇德里,265,695,430,868,1126,77.09,陳福來,中國國民黨
臺南市東區崇成里,57,417,360,663,907,73.10,陳文進,中國國民黨
臺南市東區崇文里,540,892,352,827,1086,76.15,陳冠瑒,中國國民黨
臺南市東區崇明里,133,534,401,986,1295,76.14,張家詒,中國國民黨
臺南市東區崇誨里,30,307,277,776,1087,71.39,趙洪芝,中國國民黨
臺南市東區後甲里,90,371,281,633,888,71.28,陳振宗,無
臺南市東區復興里,41,422,381,840,1171,71.73,陳郭玉指,民主進步黨
臺南市東區德光里,-46,515,561,880,1167,75.41,曾國全,中國國民黨
臺南市東區德高里,203,493,290,908,1241,73.17,蘇秀敏,無
臺南市東區忠孝里,305,565,260,711,952,74.68,吳清安,無
臺南市東區成大里,-53,215,268,659,928,71.01,張歸樵,無
臺南市東區文聖里,320,676,356,796,1053,75.59,鄭林勝時,無
臺南市東區新東里,-9,286,295,779,1044,74.62,江艷嬪,中國國民黨
臺南市東區東光里,301,651,350,975,1295,75.29,劉金幸,無
臺南市東區東安里,-478,136,614,855,1275,67.06,吳參賢,中國國民黨
臺南市東區東明里,19,369,350,638,859,74.27,郭秀琴,無
臺南市東區東智里,-133,446,579,924,1244,74.28,陳素芳,中國國民黨
臺南市東區東聖里,-117,286,403,796,1067,74.60,黃英慈,無
臺南市東區東門里,-144,193,337,545,783,69.60,劉家銘,無
臺南市東區泉南里,83,560,477,680,936,72.65,洪孟甫,中國國民黨
臺南市東區自強里,383,771,388,984,1326,74.21,魏伊鈴,無
臺南市東區莊敬里,176,518,342,940,1243,75.62,林志勲,無
臺南市東區虎尾里,176,757,581,985,1321,74.56,李泓嶢,無
臺南市東區衛國里,-193,183,376,1048,1454,72.08,陳積慶,無
臺南市東區裕聖里,456,907,451,951,1216,78.21,黃姿雅,無
臺南市東區裕農里,-199,393,592,1079,1456,74.11,陳良濱,中國國民黨
臺南市東區路東里,-526,218,744,1124,1534,73.27,楊華珍,無
臺南市東區關聖里,354,741,387,813,1115,72.91,周楹婍,無
臺南市東區龍山里,23,622,599,701,953,73.56,許福銘,無
臺南市東山區三榮里,-310,88,398,527,892,59.08,白進德,無
臺南市東山區南勢里,-351,69,420,594,1016,58.46,何致周,民主進步黨
臺南市東山區南溪里,-151,26,177,225,402,55.97,洪志忠,無
臺南市東山區大客里,-338,94,432,587,1002,58.58,楊蒼文,無
臺南市東山區嶺南里,-205,41,246,352,608,57.89,陳慶銘,無
臺南市東山區東中里,-229,268,497,733,1084,67.62,蘇木武,無
臺南市東山區東原里,-213,138,351,680,1119,60.77,葉孟亮,無
臺南市東山區東山里,-453,163,616,865,1380,62.68,卓睿杰,無
臺南市東山區東正里,-165,121,286,450,689,65.31,蘇明田,無
臺南市東山區東河里,-189,81,270,517,778,66.45,吳火生,無
臺南市東山區林安里,-176,21,197,219,365,60.00,楊琇雯,無
臺南市東山區水雲里,-95,30,125,213,366,58.20,劉庭興,無
臺南市東山區科里里,-174,93,267,342,588,58.16,王元正,無
臺南市東山區聖賢里,-32,171,203,476,722,65.93,林俊儀,無
臺南市東山區青山里,-331,83,414,576,1002,57.49,沈淑惠,無
臺南市東山區高原里,-342,63,405,498,850,58.59,羅献龍,無
臺南市柳營區中埕里,-227,179,406,813,1159,70.15,王玉葉,無
臺南市柳營區人和里,-52,85,137,267,369,72.36,施明朝,無
臺南市柳營區光福里,-74,199,273,485,681,71.22,黃啟峰,無
臺南市柳營區八翁里,-403,188,591,940,1343,69.99,林靜芳,無
臺南市柳營區士林里,48,250,202,798,1153,69.21,蔡金生,無
臺南市柳營區大農里,-159,74,233,450,630,71.43,吳峰欽,無
臺南市柳營區太康里,-156,165,321,480,676,71.01,楊景棠,無
臺南市柳營區旭山里,97,170,73,483,806,59.93,張文獻,無
臺南市柳營區東昇里,26,386,360,666,937,71.08,楊清風,無
臺南市柳營區果毅里,69,145,76,670,981,68.30,張順士,無
臺南市柳營區神農里,38,138,100,712,1078,66.05,蔡明燈,無
臺南市柳營區篤農里,-142,132,274,428,633,67.61,陳献堂,無
臺南市柳營區重溪里,68,219,151,444,655,67.79,蔡明宏,無
臺南市楠西區密枝里,-242,49,291,401,640,62.66,林明杉,無
臺南市楠西區東勢里,-363,203,566,749,1133,66.11,張事民,無
臺南市楠西區楠西里,-256,178,434,582,906,64.24,劉富誠,無
臺南市楠西區灣丘里,-430,64,494,668,1055,63.32,龎順吉,無
臺南市楠西區照興里,-470,89,559,615,915,67.21,江森原,無
臺南市楠西區鹿田里,-268,65,333,620,852,72.77,黃漢威,無
臺南市楠西區龜丹里,-211,46,257,419,599,69.95,林茂松,無
臺南市歸仁區七甲里,119,509,390,527,720,73.19,郭世文,無
臺南市歸仁區八甲里,-129,370,499,638,832,76.68,黃國勛,無
臺南市歸仁區六甲里,245,541,296,673,965,69.74,林坤略,無
臺南市歸仁區南保里,615,836,221,901,1185,76.03,劉源祥,無
臺南市歸仁區南興里,110,630,520,1025,1351,75.87,朱璟漢,無
臺南市歸仁區大廟里,148,488,340,786,1035,75.94,陳淩澤,無
臺南市歸仁區大潭里,-33,261,294,733,990,74.04,林俊成,無
臺南市歸仁區媽廟里,-311,215,526,667,897,74.36,張宏志,無
臺南市歸仁區崙頂里,-58,461,519,826,1054,78.37,徐進德,無
臺南市歸仁區後市里,-71,456,527,766,1014,75.54,張文義,無
臺南市歸仁區文化里,111,399,288,704,930,75.70,陳富榮,無
臺南市歸仁區新厝里,123,351,228,597,824,72.45,林文斌,無
臺南市歸仁區武東里,-83,237,320,847,1121,75.56,劉延欽,無
臺南市歸仁區歸仁里,4,294,290,921,1218,75.62,王振翰,無
臺南市歸仁區歸南里,-228,295,523,834,1105,75.48,吳忠霖,無
臺南市歸仁區沙崙里,-264,103,367,603,821,73.45,李明山,無
臺南市歸仁區看東里,-141,252,393,779,1006,77.44,王正慎,無
臺南市歸仁區看西里,-205,303,508,828,1095,75.62,楊專成,無
臺南市歸仁區西埔里,-126,232,358,722,916,78.82,鄭福利,無
臺南市歸仁區許厝里,24,511,487,841,1121,75.02,陳素鸞,無
臺南市歸仁區辜厝里,-91,452,543,764,1018,75.05,陳朝騫,無
臺南市永康區三合里,223,510,287,764,1094,69.84,黄雅珊,無
臺南市永康區三民里,-71,192,263,702,922,76.14,陳和志,無
臺南市永康區中興里,-47,446,493,755,1043,72.39,楊家銘,中國國民黨
臺南市永康區中華里,-35,403,438,1110,1382,80.32,林再益,無
臺南市永康區二王里,824,1225,401,849,1195,71.05,謝文奇,無
臺南市永康區五王里,541,771,230,949,1334,71.14,陳志宏,民主進步黨
臺南市永康區光復里,-190,126,316,514,754,68.17,蔡金山,無
臺南市永康區六合里,338,833,495,930,1283,72.49,李信輝,民主進步黨
臺南市永康區勝利里,830,1165,335,1055,1447,72.91,楊遠波,無
臺南市永康區北灣里,341,602,261,1078,1496,72.06,方富詳,無
臺南市永康區北興里,227,840,613,942,1264,74.53,鄭文生,無
臺南市永康區南灣里,-24,509,533,960,1319,72.78,詹瑞美,無
臺南市永康區埔園里,602,1193,591,747,1004,74.40,柯景維,民主進步黨
臺南市永康區塩洲里,329,849,520,832,1149,72.41,毛三宝,無
臺南市永康區塩興里,278,781,503,782,1100,71.09,鄭進在,無
臺南市永康區塩行里,352,685,333,946,1295,73.05,劉天福,民主進步黨
臺南市永康區大橋里,495,795,300,821,1081,75.95,梁峯楠,無
臺南市永康區大灣里,-151,481,632,791,1093,72.37,鄭文義,無
臺南市永康區安康里,393,692,299,747,1096,68.16,王君哲,無
臺南市永康區尚頂里,172,537,365,852,1106,77.03,周三貴,無
臺南市永康區崑山里,446,790,344,725,1036,69.98,李忠信,無
臺南市永康區建國里,-42,300,342,588,819,71.79,鍾國寶,中國國民黨
臺南市永康區復國里,986,1316,330,958,1218,78.65,李步雲,中國國民黨
臺南市永康區復興里,-151,190,341,576,932,61.80,吳秋明,中國國民黨
臺南市永康區復華里,1000,1433,433,1109,1591,69.70,王松俊,無
臺南市永康區成功里,-122,275,397,753,1022,73.68,曾文俊,無
臺南市永康區新樹里,-317,287,604,712,1005,70.85,陳日祥,無
臺南市永康區東橋里,949,1458,509,1163,1662,69.98,王怡舜,無
臺南市永康區東灣里,-15,421,436,800,1110,72.07,李明堂,無
臺南市永康區正強里,569,1051,482,905,1222,74.06,遊國生,無
臺南市永康區永康里,668,1188,520,987,1342,73.55,魏萬順,無
臺南市永康區永明里,-21,758,779,1103,1533,71.95,吳深濤,無
臺南市永康區烏竹里,18,462,444,1025,1393,73.58,鄭美妙,無
臺南市永康區王行里,-268,328,596,911,1223,74.49,陳丁為,無
臺南市永康區甲頂里,-334,308,642,620,836,74.16,吳和祥,民主進步黨
臺南市永康區神洲里,-394,202,596,818,1199,68.22,歐煌崇,無
臺南市永康區網寮里,695,1101,406,1021,1391,73.40,林高田,無
臺南市永康區蔦松里,-89,300,389,695,968,71.80,許金龍,無
臺南市永康區西勢里,491,904,413,945,1276,74.06,郭芳默,無
臺南市永康區西橋里,108,422,314,635,902,70.40,黃明同,無
臺南市永康區西灣里,691,1124,433,846,1152,73.44,李元慶,無
臺南市永康區龍埔里,242,819,577,869,1183,73.46,沈育濃,無
臺南市永康區龍潭里,631,911,280,868,1167,74.38,李俊銘,無
臺南市玉井區三和里,-335,53,388,474,670,70.75,李寶雄,無
臺南市玉井區三埔里,-182,52,234,295,469,62.90,陳金敏,無
臺南市玉井區中正里,-173,108,281,387,557,69.48,王清風,無
臺南市玉井區層林里,-207,44,251,369,550,67.09,嚴福春,無
臺南市玉井區望明里,-234,143,377,460,666,69.07,李麗華,無
臺南市玉井區沙田里,-140,48,188,333,477,69.81,王美華,無
臺南市玉井區玉井里,-511,131,642,760,1136,66.90,葉俊甫,無
臺南市玉井區玉田里,101,450,349,635,928,68.43,楊秀慧,無
臺南市玉井區竹圍里,-104,139,243,597,877,68.07,劉木圍,無
臺南市玉井區豐里里,-315,64,379,588,900,65.33,羅銘輝,無
臺南市白河區仙草里,-190,75,265,227,390,58.21,詹宗梧,無
臺南市白河區內角里,-195,51,246,408,610,66.89,魏榮俊,無
臺南市白河區六溪里,-153,28,181,273,463,58.96,鐘德銘,無
臺南市白河區外角里,-425,151,576,321,486,66.05,盛偉崇,無
臺南市白河區大林里,-222,47,269,337,536,62.87,吳豐君,無
臺南市白河區大竹里,-179,130,309,436,658,66.26,陳國禎,無
臺南市白河區崁頭里,-129,27,156,200,339,59.00,陳惠君,無
臺南市白河區崎內里,-200,53,253,423,669,63.23,林志鴻,無
臺南市白河區庄內里,-95,178,273,433,657,65.91,張國南,無
臺南市白河區廣蓮里,-284,135,419,376,585,64.27,賴俊霖,無
臺南市白河區昇安里,-540,160,700,616,878,70.16,張春美,無
臺南市白河區永安里,-144,336,480,551,797,69.13,葉辛芳,無
臺南市白河區汴頭里,-181,43,224,420,667,62.97,李進財,無
臺南市白河區河東里,-40,120,160,522,757,68.96,劉朝仁,無
臺南市白河區白河里,-58,172,230,650,941,69.08,沈美菊,無
臺南市白河區秀祐里,-306,110,416,604,865,69.83,胡峰誠,無
臺南市白河區竹門里,-131,107,238,549,808,67.95,陳新店,無
臺南市白河區虎山里,-127,43,170,289,415,69.64,吳昕璨,民主進步黨
臺南市白河區詔豐里,-139,168,307,495,752,65.82,詹海寶,無
臺南市白河區關嶺里,-47,65,112,375,591,63.45,楊和男,無
臺南市白河區馬稠後里,-14,96,110,498,760,65.53,鄭坤鐘,無
臺南市西港區劉厝里,-379,175,554,1072,1461,73.37,劉盈發,無
臺南市西港區南海里,-18,330,348,670,928,72.20,黃光暉,無
臺南市西港區後營里,-368,160,528,987,1462,67.51,方隆民,無
臺南市西港區慶安里,-126,527,653,945,1351,69.95,吳明欽,無
臺南市西港區新復里,-311,103,414,589,802,73.44,黃國文,無
臺南市西港區永樂里,-61,158,219,648,936,69.23,郭吉山,無
臺南市西港區港東里,-16,198,214,878,1218,72.09,方郭秀雲,無
臺南市西港區營西里,-497,178,675,1003,1439,69.70,方世雄,無
臺南市西港區竹林里,-627,125,752,956,1333,71.72,郭慶郎,無
臺南市西港區西港里,-176,387,563,702,904,77.65,徐國安,無
臺南市西港區金砂里,-307,73,380,550,742,74.12,黃金清,無
臺南市西港區檨林里,-203,170,373,535,733,72.99,謝文賢,無
臺南市關廟區下湖里,-141,43,184,339,433,78.29,董錦松,無
臺南市關廟區五甲里,63,398,335,835,1133,73.70,盧振良,民主進步黨
臺南市關廟區北勢里,-358,301,659,908,1263,71.89,郭水道,無
臺南市關廟區埤頭里,-290,242,532,623,857,72.70,許文進,無
臺南市關廟區山西里,-334,251,585,681,923,73.78,楊啓賢,無
臺南市關廟區布袋里,-74,105,179,565,800,70.63,陳龍目,無
臺南市關廟區新光里,-317,49,366,439,644,68.17,黃瑞池,無
臺南市關廟區新埔里,-270,150,420,724,1019,71.05,張敬仁,無
臺南市關廟區東勢里,-124,395,519,769,1048,73.38,方耀南,無
臺南市關廟區松腳里,-102,249,351,686,946,72.52,李文良,無
臺南市關廟區深坑里,-39,149,188,559,734,76.16,李美女,無
臺南市關廟區花園里,-121,400,521,534,732,72.95,郭文郁,無
臺南市關廟區關廟里,-429,322,751,679,925,73.41,楊宗輝,無
臺南市關廟區香洋里,-40,386,426,684,916,74.67,盧建平,無
臺南市關廟區龜洞里,-114,151,265,546,743,73.49,洪世東,無
臺南市鹽水區三和里,-33,78,111,150,212,70.75,王坤泉,無
臺南市鹽水區三明里,17,145,128,545,757,71.99,吳明憲,無
臺南市鹽水區坔頭港里,-22,153,175,439,641,68.49,莊福順,無
臺南市鹽水區岸內里,172,503,331,981,1468,66.83,陳盈利,無
臺南市鹽水區文昌里,-3,82,85,381,572,66.61,歐應德,無
臺南市鹽水區月港里,-57,155,212,523,738,70.87,白春桐,無
臺南市鹽水區橋南里,76,437,361,688,1038,66.28,陳榮斌,無
臺南市鹽水區歡雅里,-163,170,333,577,870,66.32,趙榮其,無
臺南市鹽水區水秀里,-28,173,201,739,1075,68.74,顏秀盆,無
臺南市鹽水區汫水里,-297,76,373,555,857,64.76,顏瑞欽,無
臺南市鹽水區津城里,-25,143,168,456,625,72.96,柯永茂,無
臺南市鹽水區竹林里,-40,88,128,488,684,71.35,佘美卿,無
臺南市鹽水區義中里,-133,167,300,541,828,65.34,陳續賢,無
臺南市麻豆區中興里,-213,222,435,675,962,70.17,吳振和,無
臺南市麻豆區井東里,-78,194,272,822,1080,76.11,王進文,無
臺南市麻豆區北勢里,-184,92,276,733,1032,71.03,蔡明全,無
臺南市麻豆區南勢里,92,313,221,524,696,75.29,陳天誠,無
臺南市麻豆區埤頭里,-219,269,488,888,1298,68.41,李開通,無
臺南市麻豆區大埕里,6,382,376,599,798,75.06,陳焜儔,民主進步黨
臺南市麻豆區安業里,-231,147,378,405,525,77.14,李士博,無
臺南市麻豆區安正里,-375,103,478,644,923,69.77,李勝忠,無
臺南市麻豆區寮廍里,-133,186,319,630,851,74.03,陳發強,無
臺南市麻豆區巷口里,-171,287,458,618,858,72.03,莊信哲,無
臺南市麻豆區新興里,52,276,224,902,1207,74.73,葉侑,無
臺南市麻豆區晋江里,-172,285,457,523,703,74.40,榮志強,無
臺南市麻豆區東角里,-17,358,375,659,907,72.66,林釗洧,無
臺南市麻豆區油車里,-98,407,505,825,1063,77.61,施福春,無
臺南市麻豆區海埔里,81,243,162,669,935,71.55,陳王華,無
臺南市麻豆區清水里,-157,193,350,487,657,74.12,李勝平,無
臺南市麻豆區港尾里,-458,180,638,932,1326,70.29,蔡淑綢,無
臺南市麻豆區興農里,-100,186,286,600,755,79.47,孫施秀蘭,無
臺南市麻豆區謝厝寮里,-167,185,352,649,825,78.67,江茂晟,民主進步黨
臺南市麻豆區麻口里,-419,150,569,839,1123,74.71,鍾慧琴,無
臺南市龍崎區中坑里,-54,10,64,95,137,69.34,陳茂全,無
臺南市龍崎區土崎里,-284,44,328,395,574,68.82,林宏忠,無
臺南市龍崎區大坪里,-157,17,174,186,259,71.81,余文生,無
臺南市龍崎區崎頂里,-353,84,437,645,930,69.35,黃嘉慶,無
臺南市龍崎區楠坑里,-191,27,218,278,370,75.14,洪坤木,無
臺南市龍崎區牛埔里,-105,18,123,204,265,76.98,陳正印,無
臺南市龍崎區石𥕢里,-187,37,224,276,403,68.49,余瑞凱,無
臺南市龍崎區龍船里,-135,30,165,297,388,76.55,林萬億,無
