村里,2024-2022,2024民眾黨,2022村里長得票,2024投票數,2024選舉人數,2024投票率,里長姓名,里長政黨
高雄市左營區聖西里,-144,3,147,17,26,0.7,黃山本,無
高雄市左營區自助里,-69,414,483,1362,1952,0.7,劉淯騰,民主進步黨
高雄市左營區莒光里,-673,149,822,1132,1712,0.7,柯麗枝,無
高雄市左營區菜公里,3612,4098,486,20751,28791,0.7,王振華,中國國民黨
高雄市左營區路東里,-293,60,353,506,672,0.8,黃秀綢,無
高雄市左營區進學里,-423,132,555,1081,2563,0.4,曹順雄,無
高雄市左營區頂北里,-313,48,361,394,524,0.8,詹正國,無
高雄市左營區頂西里,-425,78,503,649,866,0.7,方秀娟,民主進步黨
高雄市彌陀區光和里,-624,125,749,882,1206,0.7,林清火,無
高雄市彌陀區南寮里,-101,226,327,1441,2032,0.7,吳宏桂,無
高雄市彌陀區彌仁里,-205,35,240,350,503,0.7,梁天賞,無
高雄市彌陀區彌壽里,-367,79,446,576,749,0.8,吳義雄,無
高雄市彌陀區彌陀里,-407,212,619,1236,1666,0.7,林煌陸,無
高雄市彌陀區彌靖里,-429,178,607,1281,1774,0.7,吳志強,無
高雄市彌陀區文安里,-254,157,411,1119,1615,0.7,李泰山,無
高雄市彌陀區海尾里,-592,79,671,558,799,0.7,蘇政峯,無
高雄市彌陀區漯底里,-549,124,673,812,1093,0.7,孫萬賜,無
高雄市彌陀區舊港里,-421,174,595,1114,1501,0.7,李明山,無
高雄市彌陀區過港里,-428,105,533,619,883,0.7,張金長,無
高雄市彌陀區鹽埕里,-440,240,680,1451,1950,0.7,李允條,無
高雄市新興區中東里,-334,254,588,1679,2658,0.6,林明雄,無
高雄市新興區仁聲里,-310,117,427,674,1004,0.7,蕭育霞,無
高雄市新興區光耀里,-59,259,318,1536,2122,0.7,吳秀鈴,民主進步黨
高雄市新興區南港里,-314,179,493,1405,1841,0.8,陳福明,民主進步黨
高雄市新興區大明里,-391,92,483,739,1008,0.7,徐慶宗,民主進步黨
高雄市新興區建興里,-275,106,381,608,899,0.7,薛富升,民主進步黨
高雄市新興區建華里,-299,94,393,594,833,0.7,吳文欽,無
高雄市新興區德政里,-278,74,352,458,613,0.7,謝國男,無
高雄市新興區德望里,-191,205,396,1276,1782,0.7,林郭麗玉,無
高雄市新興區德生里,-250,361,611,2006,2758,0.7,吳三雄,民主進步黨
高雄市新興區愛平里,-308,133,441,690,943,0.7,高文龍,無
高雄市新興區成功里,-619,167,786,971,1319,0.7,童健良,中國國民黨
高雄市新興區振成里,-206,99,305,697,995,0.7,陳敏夫,無
高雄市新興區振華里,-311,103,414,726,1006,0.7,吳劍生,中國國民黨
高雄市新興區文昌里,-117,361,478,2085,2838,0.7,劉育洋,中國國民黨
高雄市新興區新江里,-403,112,515,708,1040,0.7,王金龍,無
高雄市新興區明莊里,-266,66,332,458,671,0.7,莊其章,無
高雄市新興區東坡里,-587,106,693,838,1138,0.7,楊福順,民主進步黨
高雄市新興區榮治里,-259,78,337,498,678,0.7,許淑芬,無
高雄市新興區正氣里,-520,139,659,943,1286,0.7,沈玉玲,無
高雄市新興區永寧里,-288,170,458,979,1372,0.7,施澤民,民主進步黨
高雄市新興區浩然里,-246,194,440,1230,1718,0.7,張榮源,中國國民黨
高雄市新興區漢民里,-166,82,248,521,723,0.7,李賢宗,無
高雄市新興區玉衡里,-257,63,320,478,666,0.7,蔡瑞彬,無
高雄市新興區秋山里,-341,102,443,662,989,0.7,許吳瑞珍,無
高雄市新興區興昌里,-247,108,355,637,868,0.7,黃少嫻,無
高雄市新興區華聲里,-314,97,411,640,892,0.7,林禮志,無
高雄市新興區蕉園里,-388,84,472,526,702,0.7,鄭凱隆,無
高雄市新興區長驛里,-284,97,381,617,904,0.7,葉智陽,無
高雄市新興區開平里,-157,358,515,2412,3211,0.8,陳朝居,無
高雄市新興區順昌里,-211,270,481,1559,2111,0.7,林朱堂,無
高雄市新興區黎明里,-273,71,344,572,806,0.7,許耀科,民主進步黨
高雄市旗山區三協里,-247,269,516,1510,2158,0.7,劉文寶,無
高雄市旗山區上洲里,-400,113,513,756,1109,0.7,柯瑞斌,無
高雄市旗山區中寮里,-97,11,108,124,176,0.7,洪萬祥,無
高雄市旗山區中正里,-110,131,241,889,1380,0.6,郭舜明,無
高雄市旗山區中洲里,-360,13,373,105,154,0.7,羅昱晴,無
高雄市旗山區南勝里,-549,151,700,1363,1997,0.7,廖宗吉,無
高雄市旗山區南洲里,-367,118,485,939,1363,0.7,黃吉祥,無
高雄市旗山區圓富里,-56,184,240,1130,1735,0.7,歐忠更,無
高雄市旗山區大山里,-638,129,767,922,1341,0.7,柯旗旺,無
高雄市旗山區大德里,-203,265,468,1544,2205,0.7,曾慶義,無
高雄市旗山區大林里,-173,100,273,808,1271,0.6,莊柏松,無
高雄市旗山區太平里,-462,223,685,1513,2132,0.7,鄭明成,無
高雄市旗山區廣福里,-190,60,250,401,597,0.7,宋銘新,無
高雄市旗山區新光里,-341,63,404,526,731,0.7,陳峯翔,無
高雄市旗山區東平里,-247,186,433,1337,1857,0.7,石正忠,無
高雄市旗山區東昌里,-417,97,514,662,960,0.7,邱清郎,無
高雄市旗山區永和里,62,341,279,2083,3090,0.7,周銹玉,無
高雄市旗山區湄洲里,-98,165,263,986,1486,0.7,陳聖允,民主進步黨
高雄市旗山區瑞吉里,-195,196,391,1310,1879,0.7,游俊樺,無
高雄市旗山區竹峰里,-227,168,395,1024,1452,0.7,郭信東,無
高雄市旗山區鯤洲里,-262,65,327,625,852,0.7,柯文化,民主進步黨
高雄市旗津區上竹里,-530,278,808,1810,2702,0.7,陳仲智,無
高雄市旗津區中洲里,-257,157,414,1228,1812,0.7,郭美伶,無
高雄市旗津區中興里,-512,259,771,1736,2480,0.7,郭茂盛,無
高雄市旗津區中華里,-372,144,516,1064,1516,0.7,徐漢仁,無
高雄市旗津區北汕里,-111,273,384,1672,2596,0.6,林秀英,無
高雄市旗津區南汕里,-469,203,672,1325,2060,0.6,蔡明議,無
高雄市旗津區安順里,-191,93,284,604,920,0.7,莊武益,無
高雄市旗津區實踐里,-300,176,476,944,1481,0.6,楊台生,無
高雄市旗津區復興里,-539,130,669,931,1429,0.7,張順皇,無
高雄市旗津區慈愛里,-278,207,485,1401,2222,0.6,夏啓峯,無
高雄市旗津區振興里,-604,158,762,1068,1547,0.7,黃見益,無
高雄市旗津區旗下里,-291,124,415,824,1206,0.7,杜勝輝,無
高雄市旗津區永安里,-334,112,446,724,1083,0.7,黃修和,無
高雄市杉林區上平里,-61,98,159,879,1467,0.6,張福松,無
高雄市杉林區大愛里,-368,107,475,803,1428,0.6,陳木源,無
高雄市杉林區新庄里,-176,96,272,862,1403,0.6,陳勤招,無
高雄市杉林區月眉里,-156,156,312,1212,2037,0.6,官梅英,無
高雄市杉林區月美里,-759,83,842,751,1171,0.6,劉曉君,無
高雄市杉林區木梓里,-300,33,333,368,640,0.6,林同德,無
高雄市杉林區杉林里,-262,35,297,319,555,0.6,陳明昌,無
高雄市杉林區集來里,-323,70,393,676,1178,0.6,楊正雄,無
高雄市林園區中厝里,-148,301,449,1955,2888,0.7,劉誌華,中國國民黨
高雄市林園區中汕里,-404,183,587,1399,2119,0.7,黃國發,無
高雄市林園區中芸里,-188,162,350,1196,1686,0.7,謝樹來,無
高雄市林園區中門里,-483,270,753,1660,2445,0.7,蘇信成,無
高雄市林園區五福里,-265,306,571,1602,2524,0.6,洪月珍,無
高雄市林園區仁愛里,-354,313,667,2091,2874,0.7,呂繼承,無
高雄市林園區北汕里,-252,148,400,969,1505,0.6,謝宿惠,無
高雄市林園區廣應里,-293,383,676,2364,3357,0.7,陳玫玲,無
高雄市林園區文賢里,-275,305,580,1685,2345,0.7,黃三源,無
高雄市林園區東林里,-108,312,420,1916,2849,0.7,盧盈叡,無
高雄市林園區東汕里,-323,110,433,762,1175,0.6,王福成,中國國民黨
高雄市林園區林內里,-64,222,286,1307,1915,0.7,黃清景,無
高雄市林園區林園里,-111,327,438,2070,2923,0.7,黃盟松,無
高雄市林園區林家里,-341,191,532,1231,1780,0.7,林明田,無
高雄市林園區港嘴里,-897,159,1056,1139,1646,0.7,蔡明興,無
高雄市林園區港埔里,-179,210,389,1222,1722,0.7,吳石南,無
高雄市林園區溪州里,-186,522,708,2774,4110,0.7,黃國輝,無
高雄市林園區潭頭里,-384,290,674,1777,2616,0.7,劉建德,無
高雄市林園區王公里,-126,455,581,2734,3972,0.7,洪進財,無
高雄市林園區西汕里,-328,32,360,227,351,0.6,邱鐘城,無
高雄市林園區西溪里,-326,339,665,2256,3304,0.7,李文通,無
高雄市林園區頂厝里,-82,528,610,3080,4544,0.7,陳碧對,無
高雄市林園區鳳芸里,-319,157,476,1237,1695,0.7,王泰山,無
高雄市林園區龔厝里,-391,146,537,1007,1397,0.7,龔芳生,無
高雄市桃源區勤和里,-67,37,104,258,455,0.6,曾江清水,無
高雄市桃源區寶山里,-304,59,363,453,732,0.6,陳燕霜,無
高雄市桃源區建山里,-382,35,417,193,290,0.7,陳建億,無
高雄市桃源區復興里,-66,27,93,171,281,0.6,江孫財,無
高雄市桃源區拉芙蘭里,-165,31,196,267,474,0.6,謝貴奇,無
高雄市桃源區桃源里,-521,16,537,129,246,0.5,高慕源,無
高雄市桃源區梅山里,-116,18,134,182,263,0.7,顏忠義,無
高雄市桃源區高中里,-274,47,321,377,648,0.6,胡益明,無
高雄市梓官區中崙里,-379,121,500,817,1078,0.8,歐樹發,無
高雄市梓官區信蚵里,-573,273,846,1719,2462,0.7,曾盈豐,無
高雄市梓官區典寶里,-145,330,475,2104,2913,0.7,洪文清,無
高雄市梓官區同安里,-264,197,461,1136,1572,0.7,蔣榮三,無
高雄市梓官區大舍里,-289,347,636,2121,2972,0.7,歐淼宗,無
高雄市梓官區智蚵里,-139,362,501,2291,3246,0.7,鄭柏政,無
高雄市梓官區梓信里,-333,237,570,1514,2034,0.7,蘇上火,無
高雄市梓官區梓和里,-264,217,481,1629,2130,0.8,姜志豪,無
高雄市梓官區梓平里,-717,172,889,1084,1406,0.8,黃常吉,無
高雄市梓官區梓義里,-100,237,337,1453,2086,0.7,陳榮富,無
高雄市梓官區禮蚵里,-211,150,361,1051,1492,0.7,蔡添寳,無
高雄市梓官區茄苳里,-340,253,593,1525,2165,0.7,劉和村,無
高雄市梓官區赤崁里,-169,173,342,1251,1777,0.7,蔡良鑑,中國國民黨
高雄市梓官區赤東里,-71,224,295,1565,2152,0.7,郭錦成,無
高雄市梓官區赤西里,-357,71,428,532,760,0.7,劉英凱,無
高雄市楠梓區中和里,513,918,405,3585,5116,0.7,楊亷政,無
高雄市楠梓區中興里,-523,365,888,1680,2329,0.7,黃朝吉,無
高雄市楠梓區中陽里,-426,437,863,2354,3420,0.7,李添發,無
高雄市楠梓區久昌里,115,370,255,1939,2801,0.7,辜清桐,無
高雄市楠梓區五常里,428,886,458,4267,6378,0.7,曾榮璋,無
高雄市楠梓區享平里,-16,408,424,2201,3253,0.7,陳顯能,無
高雄市楠梓區仁昌里,211,757,546,3500,5030,0.7,王永坤,中國國民黨
高雄市楠梓區加昌里,654,1050,396,5592,7966,0.7,劉秀英,無
高雄市楠梓區和昌里,-389,193,582,1434,1986,0.7,周海玲,無
高雄市楠梓區國昌里,-35,289,324,1636,2308,0.7,王晟境,無
高雄市楠梓區大昌里,-150,239,389,1434,2059,0.7,戴嘉育,中國國民黨
高雄市楠梓區宏南里,-204,86,290,577,788,0.7,張夢麒,無
高雄市楠梓區宏昌里,-216,398,614,2278,3183,0.7,劉秀桃,無
高雄市楠梓區宏榮里,-230,333,563,1832,2500,0.7,陳宏榮,中國國民黨
高雄市楠梓區宏毅里,-335,252,587,1560,2088,0.7,馮靖絨,無
高雄市楠梓區廣昌里,-556,292,848,2079,2882,0.7,蔡文東,無
高雄市楠梓區建昌里,-235,287,522,1763,2510,0.7,曾讚義,中國國民黨
高雄市楠梓區惠楠里,-174,285,459,1479,2218,0.7,張珮榕,無
高雄市楠梓區惠民里,115,660,545,3233,4594,0.7,張淑分,無
高雄市楠梓區惠豐里,240,656,416,3331,4727,0.7,黃意玲,無
高雄市楠梓區慶昌里,-212,326,538,2263,3064,0.7,陳玉梅,中國國民黨
高雄市楠梓區東寧里,59,800,741,3384,4734,0.7,蘇吳錦秀,無
高雄市楠梓區泰昌里,-618,143,761,995,1424,0.7,鄭嘉平,無
高雄市楠梓區清豐里,2774,3183,409,15667,21789,0.7,戴佑東,無
高雄市楠梓區玉屏里,-151,228,379,1584,2079,0.8,洪千雅,無
高雄市楠梓區瑞屏里,-184,401,585,2406,3411,0.7,郭進和,無
高雄市楠梓區盛昌里,82,693,611,3944,5386,0.7,杜炎明,無
高雄市楠梓區福昌里,-392,231,623,1583,2088,0.8,張育綺,無
高雄市楠梓區秀昌里,-44,230,274,1510,2055,0.7,張明全,中國國民黨
高雄市楠梓區稔田里,-442,176,618,1215,1616,0.8,陳瑞輅,無
高雄市楠梓區翠屏里,1823,2239,416,10740,15653,0.7,吳永晨,無
高雄市楠梓區興昌里,244,552,308,3096,4291,0.7,謝騏襄,無
高雄市楠梓區藍田里,1253,1605,352,6127,8296,0.7,謝坤易,民主進步黨
高雄市楠梓區裕昌里,172,658,486,3348,4687,0.7,郭明勲,無
高雄市楠梓區金田里,176,606,430,3021,4179,0.7,邱世宗,無
高雄市楠梓區錦屏里,-366,200,566,1492,1979,0.8,蔡甲庚,無
高雄市楠梓區隆昌里,-92,300,392,1679,2337,0.7,蔡淑貞,中國國民黨
高雄市橋頭區三德里,-509,70,579,585,756,0.8,劉崇凱,無
高雄市橋頭區中崎里,-393,70,463,469,627,0.7,蘇招治,無
高雄市橋頭區仕和里,-139,453,592,2735,3546,0.8,朱高成,無
高雄市橋頭區仕豐里,-492,361,853,1986,2583,0.8,周才淵,民主進步黨
高雄市橋頭區仕隆里,-159,228,387,1625,2155,0.8,馬兆賢,無
高雄市橋頭區德松里,-12,199,211,1118,1444,0.8,何東喜,民主進步黨
高雄市橋頭區新莊里,850,1187,337,4315,5880,0.7,朱正清,無
高雄市橋頭區東林里,-334,261,595,1634,2172,0.8,陸見青,無
高雄市橋頭區橋南里,-422,168,590,1133,1474,0.8,蘇道明,無
高雄市橋頭區橋頭里,-439,208,647,1151,1532,0.8,余美蓮,無
高雄市橋頭區甲北里,-329,340,669,1650,2346,0.7,李林足素,無
高雄市橋頭區甲南里,-380,271,651,1748,2354,0.7,方明賢,無
高雄市橋頭區白樹里,-31,412,443,2341,3173,0.7,吳安祥,無
高雄市橋頭區筆秀里,-261,159,420,1102,1452,0.8,李庭珮,無
高雄市橋頭區芋寮里,-369,132,501,869,1137,0.8,凌陽賢,民主進步黨
高雄市橋頭區西林里,-321,128,449,1009,1306,0.8,吳建豐,無
高雄市橋頭區頂鹽里,-375,218,593,1368,1851,0.7,顏家進,無
高雄市永安區保寧里,-384,373,757,1822,2548,0.7,陳文印,無
高雄市永安區新港里,-130,308,438,1886,2708,0.7,蘇月鳳,無
高雄市永安區永安里,-483,136,619,839,1199,0.7,林水雹,無
高雄市永安區永華里,-477,205,682,1306,1813,0.7,林明春,無
高雄市永安區維新里,96,458,362,2350,3310,0.7,蔣福山,無
高雄市永安區鹽田里,-161,33,194,278,401,0.7,柯男烈,無
高雄市湖內區中賢里,-281,308,589,1866,2723,0.7,王阮寶雲,無
高雄市湖內區公舘里,-346,327,673,1618,2206,0.7,林蘇麗雲,無
高雄市湖內區劉家里,-443,135,578,1017,1449,0.7,劉宏添,無
高雄市湖內區大湖里,168,447,279,2348,3251,0.7,洪添謀,無
高雄市湖內區太爺里,-235,82,317,561,746,0.8,蘇宗傑,無
高雄市湖內區忠興里,-232,125,357,860,1239,0.7,邱韋能,無
高雄市湖內區文賢里,-322,71,393,448,602,0.7,林金坤,無
高雄市湖內區海埔里,-83,210,293,1195,1694,0.7,杜丙戍,無
高雄市湖內區海山里,-511,47,558,367,519,0.7,劉寶霞,無
高雄市湖內區湖內里,91,530,439,2662,3735,0.7,林志聰,無
高雄市湖內區湖東里,57,347,290,1813,2683,0.7,黃太平,無
高雄市湖內區田尾里,-347,167,514,1034,1411,0.7,謝秋影,無
高雄市湖內區葉厝里,-39,320,359,1872,2608,0.7,葉進昌,無
高雄市湖內區逸賢里,-440,71,511,384,553,0.7,林秀卿,無
高雄市燕巢區南燕里,6,468,462,2616,3841,0.7,龔榮源,無
高雄市燕巢區安招里,279,361,82,2335,3234,0.7,黃清吉,中國國民黨
高雄市燕巢區尖山里,-455,93,548,767,1105,0.7,何旭信,無
高雄市燕巢區東燕里,-268,265,533,1625,2252,0.7,吳振武,無
高雄市燕巢區橫山里,-122,185,307,1207,1782,0.7,陳隆盛,無
高雄市燕巢區深水里,-355,206,561,1548,2332,0.7,林明雄,無
高雄市燕巢區瓊林里,-265,263,528,1488,2022,0.7,張舜傑,無
高雄市燕巢區西燕里,-119,431,550,2299,3210,0.7,李秀英,無
高雄市燕巢區角宿里,-89,352,441,1989,2657,0.7,莊璨隆,無
高雄市燕巢區金山里,-123,41,164,299,425,0.7,林順輔,無
高雄市燕巢區鳳雄里,-424,247,671,1639,2367,0.7,陳明發,無
高雄市田寮區七星里,-456,38,494,395,585,0.7,呂革明,無
高雄市田寮區三和里,-158,24,182,188,318,0.6,林正春,無
高雄市田寮區南安里,-82,71,153,615,943,0.7,葉正諒,無
高雄市田寮區古亭里,-184,23,207,305,454,0.7,許英豪,無
高雄市田寮區大同里,-294,24,318,217,351,0.6,王榮華,無
高雄市田寮區崇德里,-384,105,489,640,885,0.7,陳金城,無
高雄市田寮區新興里,-199,91,290,796,1120,0.7,何百農,無
高雄市田寮區田寮里,-179,11,190,223,343,0.7,連于萱,無
高雄市田寮區西德里,-355,57,412,485,729,0.7,黃萬春,無
高雄市田寮區鹿埔里,-165,17,182,242,342,0.7,楊美芬,無
高雄市甲仙區和安里,-292,43,335,399,639,0.6,李新福,中國國民黨
高雄市甲仙區大田里,-210,109,319,842,1461,0.6,張琪,無
高雄市甲仙區寶隆里,-300,34,334,370,616,0.6,連英朱,無
高雄市甲仙區小林里,-344,36,380,281,488,0.6,潘世彬,無
高雄市甲仙區東安里,-123,48,171,225,420,0.5,游新儀,中國國民黨
高雄市甲仙區西安里,-436,67,503,570,826,0.7,范姮枝,中國國民黨
高雄市甲仙區關山里,-390,29,419,373,560,0.7,林欣郿,無
高雄市美濃區中圳里,-144,205,349,1374,2010,0.7,黃其添,無
高雄市美濃區中壇里,-212,146,358,933,1423,0.7,楊秋田,無
高雄市美濃區合和里,-208,171,379,1245,1928,0.6,林榮增,無
高雄市美濃區吉和里,-277,144,421,912,1306,0.7,黃文梅,無
高雄市美濃區吉東里,-181,166,347,1130,1693,0.7,黃新華,無
高雄市美濃區吉洋里,-156,140,296,1154,1743,0.7,曾順昌,無
高雄市美濃區廣德里,-262,154,416,1151,1773,0.6,黃沛文,無
高雄市美濃區廣林里,-191,101,292,863,1365,0.6,傅兆鎮,無
高雄市美濃區德興里,-463,135,598,970,1392,0.7,黃建雄,無
高雄市美濃區東門里,-264,120,384,957,1489,0.6,羅文俊,無
高雄市美濃區泰安里,-100,192,292,1039,1515,0.7,邱國維,無
高雄市美濃區清水里,-174,145,319,1111,1623,0.7,張金發,無
高雄市美濃區瀰濃里,-183,202,385,1410,2180,0.6,林仁興,無
高雄市美濃區獅山里,-331,187,518,1591,2363,0.7,鍾明福,無
高雄市美濃區祿興里,-460,307,767,1988,2962,0.7,劉昭宏,無
高雄市美濃區福安里,-5,207,212,1616,2459,0.7,鍾銘安,無
高雄市美濃區興隆里,-355,45,400,358,543,0.7,黃耀榮,無
高雄市美濃區龍山里,-390,160,550,1326,2015,0.7,温源興,無
高雄市美濃區龍肚里,-419,90,509,893,1323,0.7,邱連發,無
高雄市苓雅區中正里,-80,347,427,1975,2631,0.8,胡維成,中國國民黨
高雄市苓雅區五權里,-292,248,540,1651,2157,0.8,陳玉環,無
高雄市苓雅區五福里,-324,347,671,2509,3470,0.7,邱瑞祥,民主進步黨
高雄市苓雅區人和里,-218,175,393,1152,1640,0.7,林志田,民主進步黨
高雄市苓雅區仁政里,-511,125,636,893,1203,0.7,黃裕庭,無
高雄市苓雅區光華里,-297,62,359,477,670,0.7,吳照鉠,民主進步黨
高雄市苓雅區凱旋里,-285,253,538,1511,2044,0.7,錢雲徽,中國國民黨
高雄市苓雅區博仁里,-239,64,303,458,637,0.7,陳奇伯,中國國民黨
高雄市苓雅區同慶里,-196,269,465,1487,1980,0.8,高文明,無
高雄市苓雅區和煦里,-331,227,558,1373,1837,0.7,莊財通,無
高雄市苓雅區城北里,-20,192,212,1121,1545,0.7,王宏嘉,無
高雄市苓雅區城東里,-65,221,286,1258,1800,0.7,史妮可,無
高雄市苓雅區城西里,-248,2,250,13,19,0.7,朱育賢,無
高雄市苓雅區奏捷里,-147,183,330,1106,1472,0.8,林豐富,民主進步黨
高雄市苓雅區安祥里,-357,321,678,1988,2696,0.7,董輝章,中國國民黨
高雄市苓雅區尚義里,-190,167,357,1115,1507,0.7,曾蔡玉燕,中國國民黨
高雄市苓雅區廣澤里,-145,181,326,1222,1639,0.7,沈秀美,無
高雄市苓雅區建軍里,-170,141,311,805,1109,0.7,黄錫聰,無
高雄市苓雅區意誠里,-17,388,405,2356,3652,0.6,蕭長保,中國國民黨
高雄市苓雅區文昌里,-283,384,667,2538,3512,0.7,林博文,民主進步黨
高雄市苓雅區日中里,-121,220,341,1487,2000,0.7,黃浚旂,無
高雄市苓雅區普天里,-161,413,574,2406,3243,0.7,李文豪,無
高雄市苓雅區普照里,-247,298,545,2141,2904,0.7,蔡政宏,無
高雄市苓雅區晴朗里,66,251,185,1372,2643,0.5,孫永吉,無
高雄市苓雅區朝陽里,-168,147,315,990,1359,0.7,丁文瑞,無
高雄市苓雅區林中里,-229,282,511,1874,2641,0.7,杜佳福,無
高雄市苓雅區林南里,-142,273,415,1932,2670,0.7,黃旭煌,無
高雄市苓雅區林圍里,-345,291,636,1642,2148,0.8,羅莉萍,中國國民黨
高雄市苓雅區林安里,-131,198,329,1086,1482,0.7,張列綱,無
高雄市苓雅區林富里,-176,295,471,1650,2168,0.8,林進安,無
高雄市苓雅區林德里,-159,211,370,1225,1680,0.7,翁正財,無
高雄市苓雅區林榮里,-23,485,508,2626,3633,0.7,王文祿,無
高雄市苓雅區林泉里,-153,205,358,1312,1748,0.8,翁烔訓,中國國民黨
高雄市苓雅區林興里,-155,120,275,821,1180,0.7,黃培裕,民主進步黨
高雄市苓雅區林華里,-181,258,439,1852,2481,0.7,張家偉,民主進步黨
高雄市苓雅區林西里,-269,147,416,1038,1475,0.7,方琪麟,中國國民黨
高雄市苓雅區林貴里,-116,211,327,1280,1706,0.8,黃清溪,無
高雄市苓雅區林靖里,-65,173,238,1115,1502,0.7,蔡温怡,無
高雄市苓雅區正仁里,-352,321,673,1696,2342,0.7,黃敏捷,無
高雄市苓雅區正大里,-24,595,619,3394,4814,0.7,陳錦宏,無
高雄市苓雅區正心里,13,394,381,2460,3369,0.7,陳顏秋萍,中國國民黨
高雄市苓雅區正文里,-249,324,573,1793,2395,0.7,莊文忠,無
高雄市苓雅區正義里,-332,266,598,1700,2246,0.8,劉銀連,中國國民黨
高雄市苓雅區正言里,-341,223,564,1412,1938,0.7,古金川,無
高雄市苓雅區正道里,-144,462,606,2822,3965,0.7,楊舜堡,無
高雄市苓雅區民主里,22,493,471,2940,4035,0.7,陳文程,無
高雄市苓雅區永康里,-10,252,262,1459,1999,0.7,陳瑛定,無
高雄市苓雅區田西里,-396,163,559,934,1266,0.7,郭國民,中國國民黨
高雄市苓雅區福人里,-281,196,477,1333,1900,0.7,曾黃金華,無
高雄市苓雅區福南里,-96,172,268,1193,1642,0.7,蘇文安,無
高雄市苓雅區福地里,-387,262,649,1725,2426,0.7,蔡添財,無
高雄市苓雅區福壽里,-184,154,338,1014,1374,0.7,郭寬洲,民主進步黨
高雄市苓雅區福居里,-221,245,466,1757,2477,0.7,吳明憲,民主進步黨
高雄市苓雅區福康里,-319,191,510,1246,1732,0.7,陳信吾,無
高雄市苓雅區福東里,-445,284,729,1741,2423,0.7,劉呂燕芬,無
高雄市苓雅區福海里,-465,125,590,733,1007,0.7,廖富男,中國國民黨
高雄市苓雅區福祥里,-411,168,579,896,1239,0.7,劉榮福,民主進步黨
高雄市苓雅區福西里,-273,185,458,1269,1776,0.7,黃正德,無
高雄市苓雅區福隆里,-265,309,574,1913,2672,0.7,郭彌堅,民主進步黨
高雄市苓雅區美田里,-391,120,511,754,1073,0.7,吳金對,無
高雄市苓雅區苓中里,-249,193,442,1157,1548,0.7,吳敏寬,無
高雄市苓雅區苓昇里,-228,120,348,792,1123,0.7,陳文喜,無
高雄市苓雅區苓東里,-58,136,194,952,1368,0.7,楊玉鳳,無
高雄市苓雅區苓洲里,-87,169,256,1064,1532,0.7,吳弘宜,中國國民黨
高雄市苓雅區苓雅里,-255,151,406,977,1382,0.7,郭釗琦,無
高雄市苓雅區英明里,-378,190,568,1252,1718,0.7,黃秀靜,無
高雄市苓雅區華堂里,-118,299,417,2021,2858,0.7,曾興德,無
高雄市苓雅區衛武里,-220,199,419,1324,1826,0.7,邱秀迷,無
高雄市苓雅區鼓中里,-400,82,482,633,880,0.7,郭明鴻,無
高雄市茂林區多納里,-411,47,458,351,490,0.7,羅耀明,中國國民黨
高雄市茂林區茂林里,-543,88,631,532,711,0.7,"田振弘 Kukui‧Pakadavy",中國國民黨
高雄市茂林區萬山里,-298,24,322,277,361,0.8,蔡正男,無
高雄市茄萣區保定里,-457,264,721,1564,2235,0.7,郭淑芬,無
高雄市茄萣區光定里,-185,90,275,575,871,0.7,林高華,無
高雄市茄萣區吉定里,-620,129,749,794,1088,0.7,薛賢成,無
高雄市茄萣區和協里,-404,122,526,836,1249,0.7,吳進發,無
高雄市茄萣區嘉安里,-270,107,377,674,961,0.7,林陳麗雯,無
高雄市茄萣區嘉定里,-248,130,378,913,1329,0.7,歐清信,無
高雄市茄萣區嘉樂里,-285,223,508,1501,2174,0.7,郭松南,無
高雄市茄萣區嘉泰里,-278,115,393,826,1211,0.7,鄭君男,無
高雄市茄萣區嘉福里,-523,125,648,755,1142,0.7,吳財榮,無
高雄市茄萣區嘉賜里,-145,449,594,2572,3697,0.7,葉宏信,民主進步黨
高雄市茄萣區大定里,-260,145,405,915,1325,0.7,薛金成,無
高雄市茄萣區崎漏里,55,530,475,3124,4709,0.7,邱美麗,無
高雄市茄萣區白雲里,-86,168,254,933,1242,0.8,郭麗華,無
高雄市茄萣區福德里,-486,142,628,996,1346,0.7,陳茂生,無
高雄市茄萣區萬福里,-379,86,465,560,825,0.7,蘇永南,無
高雄市路竹區三爺里,-507,134,641,800,1090,0.7,康庭琰,無
高雄市路竹區下坑里,-37,299,336,1546,2101,0.7,王金水,無
高雄市路竹區北嶺里,-561,161,722,1096,1470,0.7,黃松德,無
高雄市路竹區後鄉里,-328,244,572,1219,1618,0.8,金宜頵,無
高雄市路竹區文北里,-87,429,516,2088,2855,0.7,陳慶宗,無
高雄市路竹區文南里,-470,244,714,1242,1624,0.8,許明嘉,無
高雄市路竹區新達里,-484,203,687,1100,1495,0.7,杜明昌,無
高雄市路竹區甲北里,-337,377,714,1890,2650,0.7,王錦祥,無
高雄市路竹區甲南里,-334,325,659,1834,2562,0.7,黃吉松,無
高雄市路竹區社中里,-267,97,364,551,801,0.7,魏林寶菊,無
高雄市路竹區社南里,219,483,264,3286,4456,0.7,石永昌,中國國民黨
高雄市路竹區社東里,-341,285,626,1624,2162,0.8,蘇鑫,無
高雄市路竹區社西里,-303,227,530,1166,1614,0.7,馬旭來,無
高雄市路竹區竹南里,42,303,261,1818,2542,0.7,高月英,無
