村里,2024-2022,2024民眾黨,2022村里長得票,2024投票數,2024選舉人數,2024投票率,里長姓名,里長政黨
臺北市大安區龍泉里,-1441,626,2067,2957,3942,0.8,龎維良,無
臺北市大安區龍淵里,-2501,1201,3702,5401,7191,0.8,汪吉秋,中國國民黨
臺北市大安區龍生里,-1986,842,2828,3979,5236,0.8,沈鳳雲,中國國民黨
臺北市大安區龍門里,-1328,469,1797,2494,3396,0.7,黃絹家,中國國民黨
臺北市大安區龍陣里,-634,381,1015,2129,2842,0.7,游菊英,無
臺北市大安區龍雲里,-662,492,1154,2752,3787,0.7,黃廣明,中國國民黨
臺北市文山區博嘉里,-931,760,1691,3565,4893,0.7,吳坤輝,無
臺北市文山區忠順里,-1399,583,1982,2753,3563,0.8,曾寧旖,中國國民黨
臺北市文山區指南里,-535,585,1120,2524,3429,0.7,張佳南,中國國民黨
臺北市文山區政大里,-992,1107,2099,4703,6193,0.8,鄭文綺,無
臺北市文山區明義里,-1182,583,1765,2413,3365,0.7,仇世屏,中國國民黨
臺北市文山區明興里,-883,1002,1885,4245,5655,0.8,鄢健民,無
臺北市文山區景仁里,-871,794,1665,3596,4714,0.8,何進輝,中國國民黨
臺北市文山區景慶里,-676,900,1576,3851,5184,0.7,蔡岳澄,無
臺北市文山區景東里,-2101,981,3082,4353,5792,0.8,高鳳謙,中國國民黨
臺北市文山區景美里,-451,685,1136,3132,4204,0.7,林賢錡,無
臺北市文山區景華里,-823,760,1583,3440,4619,0.7,黃培堯,中國國民黨
臺北市文山區景行里,-923,1120,2043,4692,6221,0.8,陳千惠,無
臺北市文山區木新里,-2501,1202,3703,5587,8621,0.6,鄭明通,中國國民黨
臺北市文山區木柵里,-1474,1283,2757,6081,7958,0.8,林志勤,無
臺北市文山區樟文里,-2022,843,2865,3806,5032,0.8,林淑珠,中國國民黨
臺北市文山區樟新里,-983,747,1730,3376,4478,0.8,歐陽禾英,無
臺北市文山區樟林里,-2626,1141,3767,5128,6938,0.7,陳文乾,中國國民黨
臺北市文山區樟樹里,-1526,659,2185,2859,3779,0.8,陳再炯,中國國民黨
臺北市文山區樟腳里,-1686,775,2461,3356,4508,0.7,高林玉嬌,中國國民黨
臺北市文山區老泉里,-257,92,349,535,725,0.7,周良富,無
臺北市文山區興光里,-992,536,1528,2438,3307,0.7,洪正平,中國國民黨
臺北市文山區興安里,-1844,881,2725,4250,5559,0.8,林文權,無
臺北市文山區興家里,-2624,1038,3662,4652,6127,0.8,劉宗勲,中國國民黨
臺北市文山區興得里,-1791,867,2658,3838,5108,0.8,曾瑞城,中國國民黨
臺北市文山區興旺里,-642,1264,1906,5151,6820,0.8,蘇瓏議,無
臺北市文山區興昌里,-1889,864,2753,3992,5459,0.7,吳融昊,中國國民黨
臺北市文山區興業里,-1695,683,2378,3335,4420,0.8,凌錦成,中國國民黨
臺北市文山區興泰里,-786,601,1387,2686,3481,0.8,施志聰,中國國民黨
臺北市文山區興福里,-820,767,1587,3406,4485,0.8,呂晴芸,無
臺北市文山區興豐里,-852,689,1541,3114,4086,0.8,余鴻儒,中國國民黨
臺北市文山區興邦里,-1747,694,2441,3215,4221,0.8,張朝雄,中國國民黨
臺北市文山區華興里,-3221,1185,4406,5524,7299,0.8,陳峙穎,無
臺北市文山區萬和里,-1092,452,1544,2200,2872,0.8,吳祚榮,中國國民黨
臺北市文山區萬年里,-1654,730,2384,3330,4408,0.8,邱秋芳,無
臺北市文山區萬有里,-684,757,1441,3486,4521,0.8,黃麗霓,中國國民黨
臺北市文山區萬盛里,-1448,624,2072,2948,3965,0.7,徐福進,中國國民黨
臺北市文山區萬祥里,-858,581,1439,2805,3686,0.8,張紅木,無
臺北市文山區萬美里,-1034,887,1921,4338,6071,0.7,鄧瑞興,無
臺北市文山區萬興里,-1161,1132,2293,5106,6810,0.7,林志冠,無
臺北市文山區萬芳里,-1640,1165,2805,4894,6578,0.7,陳姿秀,中國國民黨
臺北市文山區萬隆里,-853,994,1847,4448,5816,0.8,林宗弘,無
臺北市文山區試院里,-1168,990,2158,4358,5595,0.8,廖欽銅,中國國民黨
臺北市文山區順興里,-1554,1078,2632,4614,5996,0.8,楊培釧,無
臺北市松山區三民里,-2276,758,3034,4121,5545,0.7,謝翠鈴,中國國民黨
臺北市松山區中崙里,-573,551,1124,2457,3220,0.8,張陳碧雲,中國國民黨
臺北市松山區中正里,-2768,1168,3936,5476,7351,0.7,洪樸陽,無
臺北市松山區中華里,-2023,755,2778,3810,5055,0.8,游吉興,中國國民黨
臺北市松山區介壽里,-842,498,1340,2618,3462,0.8,蔡錦文,無
臺北市松山區吉仁里,-1192,501,1693,2321,3098,0.7,李全長,無
臺北市松山區吉祥里,-2538,980,3518,4959,6653,0.7,陳永昌,中國國民黨
臺北市松山區安平里,-2285,1121,3406,5076,6914,0.7,洪温滿,無
臺北市松山區富泰里,-1083,550,1633,2791,3725,0.7,吳學毅,中國國民黨
臺北市松山區富錦里,-844,630,1474,3132,4230,0.7,李煥中,中國國民黨
臺北市松山區復勢里,-1824,831,2655,3853,5114,0.8,徐麗雲,中國國民黨
臺北市松山區復建里,-830,574,1404,2713,3603,0.8,林坤信,中國國民黨
臺北市松山區復源里,-1087,398,1485,2025,2684,0.8,温福義,中國國民黨
臺北市松山區復盛里,-1302,755,2057,3818,5101,0.7,張晉維,無
臺北市松山區慈祐里,-2320,1033,3353,4541,7084,0.6,李祖民,無
臺北市松山區敦化里,-961,841,1802,4158,5374,0.8,蘇榮文,中國國民黨
臺北市松山區新東里,-1674,632,2306,3086,4014,0.8,華國雄,中國國民黨
臺北市松山區新益里,-495,603,1098,2933,3768,0.8,王敏茹,無
臺北市松山區新聚里,-1453,1040,2493,4817,6475,0.7,郭秀鳳,中國國民黨
臺北市松山區東光里,-1188,816,2004,4307,5756,0.7,許秀雲,中國國民黨
臺北市松山區東勢里,-1479,526,2005,2592,3420,0.8,王叔珍,無
臺北市松山區東昌里,-828,344,1172,1545,2019,0.8,陳志明,中國國民黨
臺北市松山區東榮里,-2799,921,3720,4806,6334,0.8,鄭玉梅,無
臺北市松山區松基里,-941,391,1332,2178,2950,0.7,黃建賓,無
臺北市松山區民有里,-944,981,1925,5451,7215,0.8,林國瑞,無
臺北市松山區民福里,-813,786,1599,3904,5191,0.8,李麗容,無
臺北市松山區福成里,-335,322,657,1588,2109,0.8,葉佐良,中國國民黨
臺北市松山區精忠里,-1030,507,1537,2573,3474,0.7,賴美旭,中國國民黨
臺北市松山區美仁里,-1040,419,1459,2065,2726,0.8,林志創,中國國民黨
臺北市松山區自強里,-2826,1087,3913,5634,7507,0.8,李台華,中國國民黨
臺北市松山區莊敬里,-1470,666,2136,3153,4283,0.7,周政諭,中國國民黨
臺北市松山區鵬程里,-785,645,1430,3052,3932,0.8,許顏建,中國國民黨
臺北市松山區龍田里,-1249,1395,2644,6363,8323,0.8,黃淑芬,無
臺北市萬華區仁德里,-1645,664,2309,2963,4025,0.7,許淑惠,民主進步黨
臺北市萬華區保德里,-1079,441,1520,2006,2653,0.8,楊美女,無
臺北市萬華區全德里,-1344,592,1936,2631,3464,0.8,趙素美,無
臺北市萬華區凌霄里,-1251,476,1727,2247,3026,0.7,游秋蓮,中國國民黨
臺北市萬華區和平里,-1104,901,2005,4005,5442,0.7,吳淑芬,無
臺北市萬華區和德里,-1746,823,2569,3656,5175,0.7,洪天化,無
臺北市萬華區壽德里,-520,657,1177,3003,4074,0.7,陳志雄,無
臺北市萬華區孝德里,-1174,465,1639,2055,2688,0.8,李明芬,無
臺北市萬華區富民里,-384,628,1012,3024,4160,0.7,范添成,民主進步黨
臺北市萬華區富福里,-776,655,1431,2958,5239,0.6,許文輝,中國國民黨
臺北市萬華區忠德里,-914,659,1573,2794,3721,0.8,施育婷,無
臺北市萬華區忠貞里,-1094,507,1601,2935,3997,0.7,林錫祺,中國國民黨
臺北市萬華區新和里,-2882,1119,4001,5315,6903,0.8,邱惠雯,無
臺北市萬華區新安里,-1815,706,2521,3376,4873,0.7,郭正中,中國國民黨
臺北市萬華區新忠里,-1287,389,1676,2146,2954,0.7,邱文龍,中國國民黨
臺北市萬華區新起里,-1978,1025,3003,4357,5995,0.7,陳鴻祥,無
臺北市萬華區日善里,-1024,499,1523,2222,2931,0.8,蕭進德,無
臺北市萬華區日祥里,-1057,828,1885,3767,5067,0.7,張宏聖,無
臺北市萬華區柳鄉里,-1450,668,2118,3000,4249,0.7,蔡和益,無
臺北市萬華區榮德里,-1219,463,1682,2182,2943,0.7,陳欣漢,無
臺北市萬華區福星里,-802,678,1480,3153,4488,0.7,李黃玉根,中國國民黨
臺北市萬華區福音里,-1068,574,1642,2428,3328,0.7,蔡岳樺,中國國民黨
臺北市萬華區糖廍里,-620,707,1327,3372,4552,0.7,葉玲瑜,無
臺北市萬華區綠堤里,-880,594,1474,2526,3566,0.7,邱郁惠,無
臺北市萬華區興德里,-620,623,1243,2659,3757,0.7,吳政侑,無
臺北市萬華區菜園里,-1914,845,2759,3799,5086,0.7,蔡蕙而,無
臺北市萬華區華中里,-824,839,1663,3793,5022,0.8,黃世豪,無
臺北市萬華區華江里,-1184,1192,2376,5092,6964,0.7,洪佳君,無
臺北市萬華區萬壽里,-557,370,927,1850,2775,0.7,吳美玟,無
臺北市萬華區西門里,-662,437,1099,2108,3073,0.7,葉敏惠,中國國民黨
臺北市萬華區銘德里,-895,672,1567,2840,3847,0.7,吳啟源,無
臺北市萬華區錦德里,-617,777,1394,3362,4575,0.7,張菀庭,無
臺北市萬華區雙園里,-1313,744,2057,2968,3959,0.7,許惠城,無
臺北市萬華區青山里,-591,776,1367,3655,5123,0.7,李昭成,無
臺北市萬華區頂碩里,-1087,924,2011,4382,5762,0.8,溫宗霖,無
臺北市萬華區騰雲里,-766,437,1203,1989,2548,0.8,李重華,中國國民黨
